A1,A6,B1,B9,D1,E38,year,weight,B10
1,11,8313,2,6,1,2018,113.217440861469,-7
1,10,8423,2,9,1,2018,28.3682040369577,-7
1,10,8229,2,3,1,2018,34.0942209782288,-7
1,5,8427,2,6,-7,2018,68.4112841587587,-7
1,10,8207,2,8,1,2018,408.914432160406,-7
2,5,8310,2,5,-7,2018,118.904447558095,-7
1,6,8229,1,8,1,2018,38.6180492681095,5
2,6,8229,1,9,1,2018,36.9317096403403,1
1,8,8212,1,8,1,2018,137.193659106926,2
1,4,8231,1,8,1,2018,283.74559098134,1
2,8,8215,2,4,1,2018,44.6625054770934,-7
2,12,8229,1,9,-7,2018,32.7349243898416,2
1,3,8229,1,8,1,2018,43.4453056800541,5
1,10,8406,1,8,2,2018,37.9343667824311,4
2,12,8407,1,9,1,2018,43.2166569568887,1
2,7,8349,1,6,1,2018,37.8252253758228,3
1,13,8207,2,8,3,2018,437.248976833521,-7
1,8,8229,1,8,1,2018,32.1817080988778,2
1,12,8229,2,4,2,2018,31.5965860999322,-7
2,7,8510,1,7,-7,2018,17.2975092107323,3
1,9,8439,1,8,-7,2018,25.8194982137825,2
2,13,8229,1,8,1,2018,32.7349243898416,1
2,8,8229,1,7,1,2018,40.009351607687,3
1,9,8218,2,8,2,2018,145.735384696726,-7
1,7,8231,1,7,3,2018,201.46632185623,4
2,7,8405,1,6,4,2018,70.0539705411917,5
2,3,8236,2,4,4,2018,67.2393020561023,-7
1,11,8229,1,8,2,2018,31.5965860999322,2
2,4,8310,1,3,-7,2018,74.0861310147463,1
1,11,8510,1,8,1,2018,17.7730768620675,4
1,9,8309,2,7,3,2018,80.1310400400267,-7
2,12,8406,2,3,2,2018,43.2166569568887,-7
1,12,8212,1,8,1,2018,120.199506604871,4
1,12,8439,1,9,1,2018,25.8194982137825,2
1,6,8215,1,7,2,2018,46.7534074736533,3
1,4,8510,1,6,1,2018,17.494372926597,2
1,10,8229,2,7,3,2018,32.1817080988778,-7
1,5,8256,1,7,1,2018,35.6474305415175,2
2,4,8319,2,4,-7,2018,74.0861310147463,-7
2,4,8207,1,8,3,2018,337.582357485572,2
1,6,8437,1,3,-7,2018,37.9343667824311,1
1,12,8432,1,8,1,2018,37.9343667824311,4
2,6,8218,1,7,-7,2018,137.855003809855,2
1,5,8212,2,8,1,2018,138.575872700505,-7
1,5,8215,1,7,2,2018,45.7793779605382,3
1,10,8406,1,9,1,2018,31.0737103712154,3
2,4,8345,1,2,-7,2018,74.0861310147463,3
1,8,8207,1,5,3,2018,40.8896998424114,2
2,11,8427,2,8,2,2018,34.5659288173129,-7
2,7,8510,2,8,1,2018,19.5532706608277,-7
1,4,8510,1,8,4,2018,17.494372926597,3
2,3,8218,1,8,-7,2018,174.906123627859,3
2,5,8231,2,6,4,2018,417.896922330327,-7
2,4,8207,1,8,-7,2018,274.762858202313,3
1,3,8236,1,8,1,2018,65.8111932408763,4
1,4,8218,2,8,1,2018,318.121982724131,-7
1,13,8212,1,9,1,2018,131.211937521916,2
1,7,8427,1,8,1,2018,66.0076445491317,4
1,12,8215,1,8,1,2018,34.6321536841877,2
2,6,8407,1,7,1,2018,39.016627463231,1
2,6,8236,2,5,1,2018,67.2393020561023,-7
2,8,8229,1,7,1,2018,40.009351607687,3
1,10,8523,1,7,1,2018,34.6321536841877,2
2,10,8406,1,8,-7,2018,31.9602377550574,2
1,11,8439,2,9,1,2018,25.8194982137825,-7
1,12,8218,1,8,1,2018,145.735384696726,4
1,10,8423,1,8,-7,2018,25.8194982137825,2
2,10,8406,1,2,1,2018,60.4810602683451,1
1,3,8236,1,8,2,2018,66.0076445491317,3
1,4,8345,1,7,4,2018,80.1310400400267,2
2,7,8439,1,8,1,2018,25.5285231069676,3
1,5,8207,1,8,1,2018,364.551812845204,5
1,10,8215,2,7,1,2018,37.5257612419977,-7
2,9,8215,1,7,1,2018,48.8708268305858,3
2,4,8439,1,9,1,2018,25.5285231069676,5
2,7,8424,1,6,3,2018,31.9602377550574,1
1,5,8304,2,4,1,2018,364.551812845204,-7
1,6,8229,1,8,2,2018,43.4453056800541,1
2,9,8423,2,6,1,2018,25.5655018470119,-7
2,11,8212,1,9,-7,2018,133.27280033577,2
1,13,8401,2,8,2,2018,160.0077634212,-7
2,8,8406,1,3,1,2018,31.9602377550574,1
1,1,8218,1,5,3,2018,147.557999322535,5
2,11,8212,1,8,2,2018,139.348473033844,3
2,7,8218,1,7,1,2018,140.339978451488,3
1,11,8229,1,9,1,2018,31.5965860999322,5
2,13,8212,2,8,1,2018,139.348473033844,-7
1,5,8229,1,4,1,2018,34.0942209782288,1
2,11,8509,2,8,1,2018,33.787238326761,-7
2,6,8406,1,8,-7,2018,31.9602377550574,3
1,4,8256,1,2,-7,2018,185.427056641267,4
2,7,8510,1,7,1,2018,17.0262627671209,3
1,12,8207,1,7,2,2018,373.860811324546,2
1,5,8212,1,8,1,2018,164.279462215597,1
1,11,8215,2,9,2,2018,35.4303168391754,-7
1,11,8207,1,8,1,2018,373.860811324546,5
2,7,8218,1,5,-7,2018,184.373976334285,3
1,13,8229,2,9,1,2018,31.5965860999322,-7
1,4,8236,1,6,4,2018,59.3719553578297,4
2,8,8406,1,8,1,2018,31.9602377550574,2
2,12,8510,1,8,4,2018,15.7943024977442,2
2,6,8215,1,6,1,2018,48.8708268305858,3
2,8,8424,1,7,1,2018,39.016627463231,1
1,5,8229,1,8,1,2018,38.6180492681095,2
1,7,8406,1,8,1,2018,31.0737103712154,2
2,9,8215,1,8,1,2018,33.787238326761,3
2,11,8212,2,8,1,2018,140.752396181062,-7
1,5,8212,2,9,1,2018,164.279462215597,-7
1,4,8439,1,8,1,2018,28.3682040369577,2
2,12,8207,1,6,1,2018,239.42011175175,3
1,7,8215,1,9,1,2018,35.8805219879624,2
1,8,8336,2,9,1,2018,128.606217084254,-7
2,4,8231,1,5,4,2018,247.107798011977,3
1,6,8212,1,8,1,2018,165.381712820244,3
2,11,8439,1,7,1,2018,25.5655018470119,1
2,7,8229,2,6,-7,2018,45.0105208212093,-7
2,11,8207,1,9,1,2018,239.42011175175,2
1,4,8212,2,8,1,2018,138.575872700505,-7
2,11,8207,1,8,1,2018,308.198983468715,1
1,7,8212,1,9,1,2018,165.381712820244,4
1,6,8212,1,5,2,2018,141.195454433612,4
1,10,8207,2,7,-7,2018,373.860811324546,-7
2,3,8510,1,8,-7,2018,19.5532706608277,3
1,4,8510,1,6,1,2018,20.0908569046506,4
1,7,8215,1,7,2,2018,38.7711184230461,5
1,6,8229,2,6,2,2018,32.5100925464258,-7
2,10,8407,2,6,1,2018,43.2166569568887,-7
1,5,8439,1,8,1,2018,25.7821520854634,4
1,8,8215,1,7,3,2018,37.5257612419977,2
1,7,8439,1,7,1,2018,25.7821520854634,1
2,9,8406,1,7,3,2018,43.2166569568887,1
1,1,8218,1,8,1,2018,185.427056641267,5
2,9,8406,2,7,2,2018,43.2166569568887,-7
2,6,8266,1,5,-7,2018,178.562187813972,2
1,12,8229,1,8,1,2018,32.1817080988778,3
2,5,8218,1,7,3,2018,174.906123627859,4
2,3,8510,1,7,-7,2018,19.5532706608277,3
1,11,8215,1,8,1,2018,34.6321536841877,2
2,6,8215,2,7,1,2018,45.6127717411273,-7
1,12,8215,1,5,1,2018,46.7534074736533,1
1,8,8345,2,5,2,2018,80.1310400400267,-7
1,12,8405,2,7,3,2018,42.0178939775888,-7
1,6,8229,2,5,1,2018,32.0334029629626,-7
2,12,8439,1,8,-7,2018,25.5655018470119,2
1,10,8212,1,8,1,2018,131.211937521916,2
2,4,8510,1,8,1,2018,17.0262627671209,2
1,13,8510,2,8,1,2018,16.2285418585574,-7
2,4,8231,2,7,4,2018,348.027141891447,-7
2,6,8406,1,7,-7,2018,31.9602377550574,1
2,6,8231,2,2,-7,2018,417.896922330327,-7
1,6,8510,1,8,1,2018,16.6461881369673,5
1,8,8236,1,9,3,2018,59.3719553578297,4
2,7,8236,1,8,2,2018,63.0115078339826,1
2,5,8212,1,7,1,2018,165.996033746757,5
1,7,8423,1,8,-7,2018,35.8805219879624,3
1,5,8439,1,9,1,2018,25.7821520854634,2
1,11,8215,1,3,-7,2018,37.5257612419977,1
1,6,8218,2,8,1,2018,150.776546284591,-7
2,12,8207,2,8,1,2018,239.42011175175,-7
1,9,8212,2,8,1,2018,141.195454433612,-7
2,4,8218,1,7,-7,2018,178.562187813972,2
1,5,8215,1,7,1,2018,35.8805219879624,2
2,5,8510,1,6,3,2018,17.0262627671209,3
1,11,8207,2,4,1,2018,408.914432160406,-7
1,5,8439,1,7,2,2018,28.3682040369577,2
2,3,8509,1,9,1,2018,45.6127717411273,2
2,6,8998,1,8,-7,2018,25.5285231069676,2
1,7,8231,2,8,1,2018,265.577226720543,-7
1,8,8427,1,8,1,2018,77.2708539003396,4
2,6,8432,1,5,4,2018,31.9602377550574,1
1,9,8218,1,3,1,2018,145.735384696726,2
2,3,8406,1,6,-7,2018,39.016627463231,3
2,10,8212,2,8,-7,2018,166.859695700096,-7
2,3,8439,2,8,-7,2018,29.6252596461835,-7
1,12,8215,1,8,1,2018,34.6321536841877,2
2,3,8207,1,8,2,2018,274.762858202313,3
2,6,8424,1,8,-7,2018,39.016627463231,1
2,7,8218,2,7,2,2018,137.855003809855,-7
1,8,8218,1,9,1,2018,185.427056641267,2
2,6,8423,1,7,1,2018,45.6127717411273,2
1,6,8207,1,9,1,2018,364.551812845204,2
1,7,8207,1,5,1,2018,364.551812845204,2
1,5,8423,1,8,1,2018,28.3682040369577,2
2,6,8212,1,8,1,2018,166.859695700096,2
2,6,8212,1,6,1,2018,167.979258657,3
2,6,8215,1,8,-7,2018,35.0051503799311,2
1,1,8231,1,2,2,2018,324.133316221888,5
2,5,8236,2,5,1,2018,63.0788998376644,-7
2,9,8236,1,6,2,2018,56.7103574790626,2
1,4,8215,2,1,2,2018,46.7534074736533,-7
1,8,8411,1,7,1,2018,191.46228085271,4
2,3,8218,1,5,-7,2018,306.344490690134,2
2,8,8207,2,8,1,2018,264.958256858071,-7
1,5,8218,1,5,4,2018,147.557999322535,5
1,11,8510,2,7,1,2018,17.494372926597,-7
1,8,8229,1,6,1,2018,40.8896998424114,5
2,5,8218,1,5,1,2018,137.855003809855,2
1,4,8212,1,7,1,2018,164.279462215597,1
2,10,8236,2,3,3,2018,63.0788998376644,-7
1,7,8207,1,9,1,2018,364.551812845204,2
1,6,8212,1,8,-7,2018,138.575872700505,5
2,6,8231,1,9,3,2018,274.762858202313,2
2,8,8310,1,6,-7,2018,74.0861310147463,2
1,11,8439,1,8,1,2018,28.3682040369577,2
1,9,8215,2,8,1,2018,35.4303168391754,-7
1,9,8215,1,7,1,2018,50.0929365431336,4
2,9,8423,2,8,2,2018,26.636248784728,-7
1,4,8423,2,8,1,2018,29.9195901999037,-7
2,10,8218,1,8,3,2018,140.339978451488,3
1,11,8212,1,6,2,2018,131.211937521916,2
1,5,8212,1,6,1,2018,163.429155491523,2
1,4,8510,1,8,1,2018,20.0908569046506,4
1,4,8510,1,8,1,2018,20.0908569046506,4
1,5,8336,1,7,4,2018,106.795807410619,3
1,2,8218,1,9,1,2018,143.154874571557,5
2,9,8439,1,8,1,2018,25.5655018470119,3
1,4,8439,1,8,1,2018,25.7821520854634,2
2,9,8406,2,8,3,2018,43.2166569568887,-7
1,12,8229,1,8,2,2018,32.1817080988778,1
1,3,8236,2,8,1,2018,65.8111932408763,-7
2,6,8229,1,8,-7,2018,42.3628435183233,2
1,9,8215,1,7,-7,2018,34.6321536841877,2
2,6,8439,1,6,-7,2018,25.5285231069676,3
2,3,8424,1,9,1,2018,60.4810602683451,5
2,5,8406,1,4,1,2018,39.016627463231,1
1,7,8231,1,2,1,2018,283.74559098134,4
2,10,8207,1,4,2,2018,274.762858202313,5
1,11,8345,1,2,1,2018,128.606217084254,1
2,9,8215,2,7,-7,2018,33.787238326761,-7
2,11,8231,1,2,1,2018,239.42011175175,2
1,3,8218,1,5,1,2018,147.557999322535,3
2,11,8423,1,7,1,2018,25.5655018470119,1
1,4,8229,2,4,1,2018,34.0942209782288,-7
2,5,8207,2,8,3,2018,417.896922330327,-7
1,11,8215,1,7,1,2018,34.6321536841877,2
1,6,8236,1,8,1,2018,59.4354547910541,5
2,6,8432,1,4,3,2018,39.016627463231,2
1,10,8510,2,9,2,2018,20.0908569046506,-7
1,6,8212,2,9,-7,2018,138.575872700505,-7
2,10,8207,1,4,1,2018,265.357290749673,3
1,5,8215,1,8,-7,2018,35.8805219879624,2
1,8,8218,1,6,1,2018,145.735384696726,4
2,6,8212,2,7,1,2018,166.859695700096,-7
1,8,8229,1,4,1,2018,32.0334029629626,2
1,9,8215,2,6,2,2018,35.4303168391754,-7
2,10,8215,2,4,1,2018,34.5659288173129,-7
1,5,8229,2,8,1,2018,32.5100925464258,-7
2,8,8229,1,5,3,2018,42.3628435183233,1
1,12,8510,1,7,1,2018,17.494372926597,2
1,7,8439,1,7,1,2018,25.7821520854634,2
1,5,8439,2,7,1,2018,29.9195901999037,-7
2,4,8439,1,9,1,2018,25.5285231069676,3
2,8,8207,2,9,1,2018,329.554741980749,-7
2,11,8229,2,9,1,2018,33.341126728719,-7
1,12,8229,1,6,1,2018,31.5965860999322,2
1,6,8236,1,8,1,2018,66.0076445491317,2
1,10,8229,1,8,1,2018,31.5965860999322,2
1,5,8207,1,4,2,2018,364.551812845204,2
2,5,8510,1,6,1,2018,19.5532706608277,2
2,8,8215,2,8,1,2018,45.6127717411273,-7
1,10,8212,1,9,-7,2018,131.211937521916,2
1,6,8423,2,4,-7,2018,25.7821520854634,-7
2,5,8229,1,5,-7,2018,36.9317096403403,2
2,5,8229,2,6,1,2018,33.1874785657354,-7
1,8,8218,2,8,3,2018,160.0077634212,-7
1,10,8212,1,9,1,2018,131.211937521916,2
2,8,8432,2,6,1,2018,39.016627463231,-7
1,9,8207,2,6,1,2018,408.914432160406,-7
2,4,8510,1,8,-7,2018,16.2007734990058,5
1,4,8236,1,7,2,2018,59.3719553578297,4
2,10,8218,1,5,-7,2018,137.855003809855,2
1,5,8218,1,7,1,2018,181.630434135561,4
1,12,8215,2,7,2,2018,35.4303168391754,-7
1,3,8215,2,7,-7,2018,46.7534074736533,-7
2,12,8215,2,8,-7,2018,33.787238326761,-7
2,11,8439,1,8,3,2018,25.5655018470119,2
1,6,8215,2,7,1,2018,46.7534074736533,-7
2,9,8218,2,8,1,2018,154.083966068582,-7
2,12,8229,1,5,1,2018,32.7349243898416,1
2,11,8432,1,7,1,2018,43.2166569568887,1
1,4,8313,1,8,2,2018,80.1310400400267,2
1,3,8229,2,8,1,2018,48.1471784687829,-7
1,6,8439,1,7,1,2018,25.7821520854634,2
2,4,8432,1,8,-7,2018,31.9602377550574,1
2,4,8207,1,5,1,2018,264.958256858071,1
1,5,8212,1,8,1,2018,164.279462215597,2
1,4,8212,1,8,2,2018,164.279462215597,1
1,8,8236,1,4,1,2018,59.4354547910541,4
1,6,8236,1,4,-7,2018,59.3719553578297,2
1,5,8229,1,8,1,2018,43.4453056800541,1
1,4,8510,1,9,2,2018,25.7821520854634,5
1,9,8439,2,7,-7,2018,29.9195901999037,-7
2,9,8406,1,3,1,2018,43.2166569568887,1
2,8,8236,1,8,1,2018,70.0539705411917,4
2,11,8406,1,3,-7,2018,43.2166569568887,1
1,5,8439,1,7,-7,2018,25.7821520854634,3
1,7,8229,1,3,-7,2018,40.009351607687,2
2,4,8439,1,9,1,2018,28.089135067548,2
1,12,8510,1,8,2,2018,16.2285418585574,4
1,5,8345,1,3,4,2018,80.1310400400267,1
2,8,8207,1,9,2,2018,139.348473033844,2
1,4,8207,2,8,3,2018,351.543194367243,-7
2,13,8215,2,7,1,2018,45.6127717411273,-7
2,8,8424,1,6,-7,2018,43.2166569568887,1
2,4,8207,1,6,3,2018,274.762858202313,4
2,8,8998,1,5,-7,2018,62.5482270508295,2
2,4,8218,1,8,1,2018,145.194506472145,3
2,9,8229,1,2,-7,2018,42.3628435183233,1
1,10,8207,1,9,1,2018,317.659513158926,2
2,11,8510,2,8,2,2018,17.0262627671209,-7
1,5,8212,1,8,2,2018,165.381712820244,3
2,12,8215,1,8,1,2018,33.787238326761,2
2,10,8406,2,5,4,2018,39.016627463231,-7
2,6,8231,1,6,3,2018,274.762858202313,3
1,4,8510,1,8,2,2018,20.0908569046506,4
2,5,8231,1,7,2,2018,274.762858202313,3
2,11,8229,1,8,1,2018,32.7349243898416,2
2,11,8212,1,7,1,2018,133.27280033577,2
1,5,8212,1,8,1,2018,164.279462215597,2
2,7,8207,1,7,1,2018,274.762858202313,3
1,5,8218,2,1,2,2018,150.776546284591,-7
2,8,8212,1,7,-7,2018,143.413122025624,2
1,8,8212,2,6,1,2018,137.193659106926,-7
1,6,8229,2,2,1,2018,32.0334029629626,-7
1,7,8236,1,4,-7,2018,59.3719553578297,5
2,1,8432,1,7,2,2018,31.9602377550574,2
2,11,8229,1,8,1,2018,33.341126728719,4
1,7,8236,2,8,1,2018,59.4354547910541,-7
2,5,8439,2,8,1,2018,29.6252596461835,-7
1,3,8229,1,6,-7,2018,40.8896998424114,2
1,5,8439,1,8,1,2018,25.7821520854634,4
2,4,8236,2,7,4,2018,63.0788998376644,-7
2,7,8229,2,5,2,2018,35.3225421988,-7
1,7,8229,1,9,1,2018,43.4453056800541,5
2,11,8215,1,8,1,2018,48.8708268305858,2
1,11,8215,1,8,1,2018,37.5257612419977,4
1,9,8439,1,9,1,2018,25.8194982137825,2
2,12,8207,1,7,-7,2018,33.787238326761,2
1,13,8207,1,8,-7,2018,352.07262738276,5
1,6,8340,1,8,1,2018,45.7793779605382,2
2,6,8207,1,8,2,2018,274.762858202313,2
2,7,8423,1,7,-7,2018,25.5285231069676,1
2,10,8236,2,8,2,2018,82.007624416865,-7
1,13,8309,2,7,-7,2018,80.1310400400267,-7
1,8,8229,1,6,1,2018,32.0334029629626,5
2,12,8207,2,5,1,2018,265.357290749673,-7
1,5,8231,1,2,2,2018,324.133316221888,5
2,4,8236,2,8,1,2018,69.8454765969629,-7
1,5,8212,2,7,2,2018,164.279462215597,-7
2,10,8229,2,8,1,2018,33.341126728719,-7
1,4,8229,2,8,-7,2018,43.4453056800541,-7
1,3,8218,1,9,1,2018,147.557999322535,2
1,6,8236,1,8,2,2018,63.3555516634303,3
1,5,8510,2,8,1,2018,16.6461881369673,-7
1,7,8236,1,8,1,2018,59.3719553578297,4
2,6,8405,1,6,1,2018,39.016627463231,1
2,9,8406,1,5,-7,2018,39.016627463231,2
2,4,8510,1,7,1,2018,17.0262627671209,3
2,3,8207,1,4,1,2018,264.958256858071,3
2,13,8229,1,8,1,2018,33.341126728719,5
1,3,8207,1,5,1,2018,364.551812845204,5
2,7,8215,1,9,1,2018,35.0051503799311,3
2,6,8510,1,7,-7,2018,17.0262627671209,2
1,6,8319,2,2,3,2018,283.74559098134,-7
1,8,8212,1,7,1,2018,138.575872700505,2
2,4,8510,1,9,1,2018,17.0262627671209,2
1,12,8424,2,8,1,2018,42.0178939775888,-7
1,7,8236,1,8,1,2018,59.3719553578297,2
1,11,8215,2,7,-7,2018,35.4303168391754,-7
1,7,8439,1,9,1,2018,25.7821520854634,4
2,6,8312,1,1,2,2018,74.0861310147463,2
1,6,8229,1,9,2,2018,32.5100925464258,4
1,4,8229,1,9,1,2018,38.6180492681095,4
1,11,8207,1,8,2,2018,317.659513158926,4
2,5,8406,1,5,2,2018,31.9602377550574,1
1,9,8406,1,6,4,2018,42.0178939775888,1
1,4,8218,2,2,4,2018,143.154874571557,-7
1,12,8215,1,5,3,2018,46.7534074736533,2
2,3,8439,1,8,-7,2018,28.089135067548,3
1,12,8439,2,8,1,2018,26.9008831524086,-7
2,9,8231,2,4,4,2018,329.554741980749,-7
1,8,8215,1,9,1,2018,37.5257612419977,4
1,10,8310,1,8,1,2018,80.1310400400267,2
2,6,8310,2,5,1,2018,74.0861310147463,-7
2,10,8406,2,8,1,2018,142.095116353267,-7
1,8,8218,1,4,1,2018,147.557999322535,1
2,4,8510,1,8,1,2018,19.5532706608277,4
2,6,8406,2,7,1,2018,31.9602377550574,-7
1,8,8207,1,9,3,2018,317.659513158926,2
2,4,8212,1,8,1,2018,166.859695700096,3
2,9,8212,2,7,1,2018,140.752396181062,-7
1,10,8439,1,9,1,2018,25.8194982137825,2
1,5,8236,1,7,1,2018,66.0076445491317,4
1,7,8218,1,8,1,2018,147.557999322535,4
1,5,8510,2,7,1,2018,16.6461881369673,-7
2,3,8207,1,9,1,2018,417.896922330327,3
1,13,8510,2,5,1,2018,17.7730768620675,-7
1,11,8310,2,3,1,2018,80.1310400400267,-7
1,6,8212,1,5,1,2018,163.429155491523,1
2,7,8345,2,4,3,2018,74.0861310147463,-7
1,8,8207,1,9,1,2018,317.659513158926,2
2,5,8218,1,8,1,2018,184.373976334285,4
1,11,8439,1,7,1,2018,25.8194982137825,3
1,9,8510,1,8,1,2018,17.494372926597,2
2,9,8215,1,8,1,2018,36.6102509834784,2
2,4,8424,2,8,1,2018,60.4810602683451,-7
1,9,8349,1,8,1,2018,34.6321536841877,2
2,7,8439,1,8,3,2018,28.089135067548,2
1,10,8229,2,8,1,2018,32.1817080988778,-7
2,8,8236,2,8,1,2018,63.0115078339826,-7
1,7,8229,2,8,1,2018,38.6180492681095,-7
1,8,8215,1,8,1,2018,34.6321536841877,2
1,10,8215,1,6,1,2018,37.5257612419977,2
1,12,8212,1,6,2,2018,120.199506604871,2
2,6,8236,1,8,-7,2018,63.0115078339826,3
1,6,8207,1,9,1,2018,364.551812845204,2
2,5,8263,1,4,4,2018,274.762858202313,3
2,8,8215,1,8,1,2018,44.6625054770934,3
1,9,8207,2,8,1,2018,408.914432160406,-7
1,1,8207,1,7,1,2018,364.551812845204,1
1,5,8218,1,8,1,2018,147.557999322535,2
1,8,8240,1,8,2,2018,25.7821520854634,2
2,3,8229,1,5,1,2018,35.3225421988,1
2,9,8432,1,4,-7,2018,31.9602377550574,3
1,10,8423,2,7,1,2018,25.8194982137825,-7
1,7,8229,1,9,1,2018,40.8896998424114,2
2,9,8229,1,6,1,2018,32.7349243898416,2
1,7,8424,1,8,1,2018,37.9343667824311,1
2,4,8336,1,6,-7,2018,74.0861310147463,1
2,6,8207,2,3,1,2018,337.582357485572,-7
1,8,8212,1,8,1,2018,137.193659106926,4
1,6,8218,1,6,1,2018,147.557999322535,4
1,11,8215,1,7,1,2018,37.5257612419977,2
2,4,8439,1,8,-7,2018,25.5285231069676,3
1,8,8207,1,4,-7,2018,352.07262738276,4
2,10,8215,1,7,1,2018,33.787238326761,1
1,4,8319,1,7,4,2018,80.1310400400267,1
2,8,8229,1,8,2,2018,33.341126728719,1
2,9,8231,2,4,1,2018,264.958256858071,-7
2,9,8231,1,2,1,2018,239.42011175175,3
2,7,8218,1,9,2,2018,174.906123627859,4
1,9,8215,1,8,1,2018,45.7793779605382,3
1,6,8510,1,7,2,2018,17.494372926597,4
2,3,8423,1,9,-7,2018,25.5285231069676,2
1,8,8424,1,6,1,2018,37.9343667824311,3
1,10,8215,1,7,1,2018,37.5257612419977,2
1,5,8406,1,9,1,2018,37.9343667824311,3
1,10,8231,1,2,2,2018,340.572614336266,4
2,6,8337,1,2,-7,2018,74.0861310147463,1
1,7,8207,1,8,-7,2018,364.551812845204,2
2,9,8236,1,6,2,2018,56.7103574790626,1
1,7,8510,1,8,1,2018,17.7730768620675,2
1,3,8510,1,8,1,2018,20.0908569046506,2
2,5,8336,1,6,1,2018,74.0861310147463,1
1,12,8231,1,3,1,2018,453.524185562264,2
1,8,8523,1,8,2,2018,25.8194982137825,2
2,7,8236,1,8,2,2018,63.0115078339826,4
1,7,8212,2,9,2,2018,164.279462215597,-7
2,4,8212,1,8,2,2018,143.413122025624,3
1,4,8401,1,7,1,2018,37.9343667824311,2
1,13,8212,1,6,1,2018,137.193659106926,4
1,8,8207,2,4,-7,2018,351.543194367243,-7
2,3,8406,2,2,1,2018,35.0198022634297,-7
2,7,8439,2,8,1,2018,29.6252596461835,-7
1,3,8236,1,8,1,2018,59.4354547910541,5
2,6,8215,2,7,2,2018,45.6127717411273,-7
1,1,8218,1,2,2,2018,172.316052767439,5
2,5,8510,1,7,1,2018,19.5532706608277,4
2,6,8406,2,4,2,2018,39.016627463231,-7
2,6,8218,2,5,2,2018,178.562187813972,-7
1,9,8231,1,4,1,2018,201.46632185623,5
2,5,8304,1,9,-7,2018,35.0051503799311,3
1,8,8212,2,8,1,2018,137.193659106926,-7
1,11,8212,1,8,1,2018,120.199506604871,2
1,10,8218,1,9,3,2018,145.735384696726,1
1,10,8229,2,9,1,2018,43.4453056800541,-7
1,8,8218,1,4,4,2018,147.557999322535,2
1,8,8229,1,8,2,2018,32.5100925464258,3
1,6,8215,2,6,1,2018,46.7534074736533,-7
2,12,8212,2,8,1,2018,140.752396181062,-7
2,9,8236,1,6,3,2018,56.7103574790626,3
2,5,8406,1,7,-7,2018,31.9602377550574,2
1,5,8218,1,5,1,2018,147.557999322535,2
1,8,8229,2,4,1,2018,32.1817080988778,-7
1,12,8537,1,7,1,2018,34.6321536841877,2
1,8,8333,1,5,1,2018,145.735384696726,3
2,9,8207,1,8,2,2018,265.357290749673,3
2,4,8508,1,8,1,2018,25.5285231069676,2
1,7,8207,1,8,1,2018,364.551812845204,4
2,4,8236,1,6,-7,2018,63.0115078339826,2
1,5,8236,2,8,2,2018,63.3555516634303,-7
1,5,8510,2,8,-7,2018,17.494372926597,-7
1,7,8212,1,6,2,2018,141.195454433612,4
2,7,8336,2,7,4,2018,74.0861310147463,-7
2,8,8432,2,8,-7,2018,31.9602377550574,-7
1,7,8231,1,5,1,2018,201.46632185623,2
1,8,8218,1,9,1,2018,147.557999322535,2
2,8,8236,2,8,1,2018,67.2393020561023,-7
1,9,8212,1,8,1,2018,137.193659106926,4
2,7,8330,1,4,-7,2018,74.0861310147463,2
1,6,8212,1,8,-7,2018,164.279462215597,1
1,10,8212,1,9,1,2018,120.199506604871,2
2,12,8207,2,7,1,2018,264.958256858071,-7
1,10,8207,2,7,1,2018,408.914432160406,-7
1,7,8312,2,7,1,2018,80.1310400400267,-7
1,4,8215,2,8,1,2018,46.7534074736533,-7
1,5,8508,2,8,2,2018,138.575872700505,-7
2,11,8215,1,7,3,2018,36.6102509834784,2
1,12,8212,2,8,1,2018,137.193659106926,-7
1,8,8510,2,9,1,2018,25.7821520854634,-7
1,9,8423,1,8,1,2018,28.3682040369577,2
1,9,8207,1,6,1,2018,408.914432160406,1
2,9,8337,2,4,2,2018,118.904447558095,-7
1,9,8207,1,9,1,2018,408.914432160406,2
2,7,8231,1,8,-7,2018,274.762858202313,4
1,3,8212,1,8,1,2018,164.279462215597,3
2,5,8510,1,8,-7,2018,17.2975092107323,2
1,11,8510,2,8,1,2018,17.494372926597,-7
2,13,8218,2,9,3,2018,140.339978451488,-7
2,9,8432,1,6,2,2018,43.2166569568887,1
1,8,8236,2,8,1,2018,59.4354547910541,-7
1,10,8212,2,4,1,2018,131.211937521916,-7
2,12,8406,1,6,1,2018,43.2166569568887,1
2,9,8215,1,7,1,2018,37.8252253758228,2
1,12,8439,1,9,1,2018,25.8194982137825,2
1,8,8510,1,8,3,2018,20.0908569046506,4
2,11,8406,1,3,-7,2018,39.016627463231,3
2,11,8231,1,4,3,2018,239.42011175175,2
1,13,8231,1,4,2,2018,340.572614336266,4
2,10,8229,2,9,1,2018,45.0105208212093,-7
2,6,8236,1,9,1,2018,63.0115078339826,2
2,10,8207,1,3,1,2018,239.42011175175,1
1,9,8215,1,5,1,2018,37.5257612419977,1
1,4,8215,1,8,-7,2018,35.8805219879624,3
2,8,8229,2,7,4,2018,33.6813419667604,-7
2,12,8207,1,7,1,2018,239.42011175175,3
