"W22A1";"W22B1";"W22A6";"W22B9";"W22D1";"W22E38";"weight_2022"
1;8207;9;1;4;1;172.5801451351
2;8229;9;1;5;-7;191.254020810238
1;8207;13;2;3;2;182.632773051934
2;8510;8;1;9;1;250.343850291035
1;8236;8;1;7;1;192.599683833511
2;8218;14;1;5;-7;193.939182497687
1;8215;16;2;7;2;130.226816060394
1;8215;10;2;7;1;178.920321196019
2;8218;13;2;8;3;184.70398333113
2;8229;16;1;5;-7;191.254020810238
1;8439;10;1;7;-7;264.510507478319
2;8432;8;1;8;1;227.614342884297
1;8236;12;1;2;1;188.197405345888
1;8229;8;1;8;1;289.949152557022
2;8406;13;1;4;3;230.570373311366
1;8229;11;1;3;1;165.003468934323
2;8439;8;1;9;2;201.022012559416
2;8212;16;1;9;2;187.951286400905
1;8207;8;2;8;3;203.777619311051
2;8424;12;1;6;-7;227.614342884297
2;8207;8;1;6;2;175.990775044127
2;8218;8;1;8;4;181.748719597832
1;8212;9;1;8;1;203.542861368781
2;8215;16;1;8;1;139.828711449526
1;8212;9;1;9;2;177.32900801068
2;8207;11;1;7;1;172.465536098713
2;8432;12;1;7;2;186.615486091473
1;8439;9;1;8;1;212.076221176426
2;8229;11;2;7;1;211.368080039836
1;8229;11;1;9;1;232.744084709233
2;8215;16;1;7;-7;139.828711449526
1;8207;16;1;8;-7;151.68771899012
1;8340;10;1;8;-7;166.690324557304
2;8236;14;2;8;3;242.451830158551
1;8218;7;1;8;1;175.416030340939
1;8236;10;1;8;1;191.499114211605
1;8236;11;1;8;1;192.599683833511
2;8510;8;1;7;1;214.709320249608
2;8215;11;1;9;1;133.080221514703
1;8212;12;1;7;1;168.217240800645
1;8424;16;2;8;1;287.748405599548
1;8215;15;2;7;1;180.314053006699
1;8439;11;1;9;1;228.644675955835
2;8312;10;1;1;-7;424.030260694224
1;8229;8;1;9;1;235.112433397301
1;8207;15;1;8;1;203.777619311051
1;8313;16;1;3;1;130.226816060394
1;8215;12;1;9;1;141.864106006216
2;8310;9;2;6;3;339.767837094731
2;8510;8;1;7;1;274.668040000163
2;8406;10;2;7;1;236.044503731864
2;8212;8;1;8;1;185.675847098231
2;8212;14;2;7;1;189.025293751768
1;8439;14;1;9;1;228.644675955835
1;8236;9;1;6;1;226.304628504376
1;8218;11;1;8;1;175.416030340939
2;8207;7;1;9;1;178.9736695364
1;8310;15;2;3;1;447.909188087932
2;8345;11;2;4;-7;339.767837094731
2;8215;13;1;8;1;121.46411109786
2;8424;8;2;8;1;236.044503731864
1;8215;13;1;8;1;130.226816060394
2;8439;11;1;8;1;180.284500232177
1;8229;14;2;8;1;255.129220656235
2;8236;12;2;8;2;196.057453722189
1;8229;11;2;8;1;220.666200930493
1;8215;12;1;8;1;130.226816060394
2;8215;12;1;8;1;139.828711449526
1;8207;13;2;8;1;185.594385587911
1;8207;12;1;6;2;185.594385587911
1;8218;9;1;8;1;162.886313888015
2;8229;7;1;5;1;247.036443546558
1;8423;14;2;7;1;212.076221176426
2;8336;8;1;6;1;339.767837094731
2;8207;10;2;3;1;175.990775044127
1;8212;12;1;8;1;203.542861368781
2;8439;8;1;8;-7;207.649111874561
1;8207;12;1;4;2;151.68771899012
2;8218;11;1;9;1;200.865581872604
1;8510;10;1;7;2;316.629707860482
1;8510;7;1;8;1;218.712007132344
2;8236;11;1;8;2;224.618909943446
1;8212;16;1;8;2;179.752137312689
2;8439;11;2;8;1;186.603593779167
1;8352;12;1;4;2;322.433830574186
2;8304;9;1;9;1;135.167754401208
1;8212;12;2;8;2;168.217240800645
1;8218;14;1;9;2;162.886313888015
1;8218;12;1;4;4;186.394448566359
1;8229;12;1;8;2;220.666200930493
2;8406;9;1;7;2;203.580530281607
1;8537;16;1;7;1;130.226816060394
2;8207;14;1;8;1;186.132616317856
1;8510;10;2;9;1;286.474497588055
1;8231;11;1;5;1;322.433830574186
1;8218;12;1;9;1;195.320379906156
2;8236;12;2;8;1;224.618909943446
1;8212;13;1;8;1;203.542861368781
2;8207;16;2;7;1;178.9736695364
1;8510;12;2;9;1;298.373194155132
1;8423;1;1;8;1;228.644675955835
1;8207;13;1;6;1;182.632773051934
2;8337;13;2;2;2;358.406529872499
1;8212;7;1;8;1;203.542861368781
2;8510;9;1;8;-7;274.668040000163
2;8218;17;2;9;3;184.70398333113
2;8406;16;1;2;1;247.124143702951
2;8215;13;1;7;1;135.167754401208
1;8439;16;1;9;1;228.644675955835
2;8207;14;1;4;2;126.559952029311
1;8215;8;1;8;2;141.864106006216
2;8229;12;2;7;3;165.003468934323
1;8212;14;1;8;1;222.995675625471
1;8207;14;1;6;1;179.607469923785
2;8406;8;2;8;2;203.580530281607
1;8231;14;1;8;-7;494.012181593237
2;8212;14;2;8;2;137.753116741036
2;8439;16;1;8;1;207.649111874561
1;8212;10;1;4;2;222.995675625471
1;8231;11;2;4;4;611.149090630809
1;8212;15;1;8;1;226.158734854201
1;8438;16;1;8;1;310.768278047512
2;8231;10;1;4;2;589.226121098349
2;8207;13;1;8;1;171.814722754944
2;8439;8;1;8;1;201.022012559416
2;8212;8;1;9;1;189.025293751768
2;8439;12;1;9;-7;207.649111874561
1;8212;8;2;8;1;226.158734854201
2;8424;10;1;8;2;234.117609823848
1;8215;10;1;6;-7;141.864106006216
2;8207;12;1;8;3;175.990775044127
1;8354;12;2;8;1;405.665114168846
1;8423;12;1;8;1;141.864106006216
2;8215;13;2;8;1;144.822594001294
1;8439;13;2;7;1;264.93748166311
1;8218;8;1;5;4;195.320379906156
1;8218;10;1;9;1;162.886313888015
2;8218;15;1;8;4;193.939182497687
1;8229;17;1;9;2;255.129220656235
2;8218;15;1;9;1;184.70398333113
2;8229;9;1;8;1;207.074665914026
1;8354;7;1;7;2;549.913171453532
2;8229;15;1;8;1;162.753421630674
1;8229;17;2;5;1;235.112433397301
1;8215;7;1;7;1;140.799744167925
2;8229;10;2;8;1;165.003468934323
1;8229;13;1;9;1;235.112433397301
2;8212;10;1;6;-7;168.772583706935
2;8218;13;1;6;-7;151.867719627818
1;8215;10;1;8;1;166.690324557304
1;8218;16;2;9;2;181.397959486206
1;8510;14;1;7;-7;238.437615370546
1;8212;7;1;8;-7;222.995675625471
1;8218;8;1;8;1;195.320379906156
2;8218;8;1;9;-7;184.70398333113
1;8212;15;1;8;1;203.542861368781
1;8207;13;2;4;1;172.5801451351
1;8510;16;2;9;1;316.629707860482
1;8207;15;2;4;1;185.594385587911
2;8231;9;1;8;3;441.391610428513
2;8229;15;2;4;1;162.753421630674
1;8401;8;1;8;1;310.768278047512
2;8229;16;1;8;1;241.805083565572
1;8212;11;1;8;-7;177.32900801068
1;8212;7;2;8;1;226.821956950548
1;8212;10;1;9;1;203.542861368781
2;8439;9;1;9;4;180.284500232177
1;8236;10;2;7;2;191.499114211605
1;8212;12;1;6;1;177.32900801068
2;8407;9;1;8;2;256.066135744834
2;8229;8;1;5;3;162.753421630674
2;8236;8;1;9;1;242.451830158551
1;8212;9;2;8;1;179.752137312689
2;8229;8;1;8;1;207.074665914026
1;8439;15;1;9;1;212.076221176426
1;8207;12;1;8;2;172.5801451351
1;8215;8;1;4;1;141.864106006216
1;8212;13;2;9;1;226.158734854201
2;8236;11;2;8;2;210.580228071981
2;8406;9;1;3;2;234.117609823848
1;8229;12;2;7;1;232.744084709233
2;8439;12;1;8;-7;202.879671336192
2;8207;13;2;7;3;172.465536098713
1;8439;15;1;8;3;264.93748166311
2;8439;16;1;7;1;228.644675955835
1;8345;10;2;3;1;348.284851309436
2;8510;16;1;8;1;214.709320249608
1;8218;10;1;9;2;162.76698325513
1;8439;11;1;7;-7;228.644675955835
1;8212;13;2;8;3;222.995675625471
1;8218;11;1;5;1;240.775122695377
2;8406;15;1;7;-7;230.570373311366
1;8510;10;2;8;1;298.352708463657
1;8424;13;2;5;2;295.229864145137
2;8205;16;1;8;3;175.990775044127
2;8212;10;1;8;1;168.772583706935
2;8510;13;1;7;1;255.350727296855
1;8218;10;1;9;1;240.775122695377
1;8212;12;2;8;1;179.752137312689
1;8215;10;2;7;2;166.690324557304
1;8432;13;1;4;2;192.599683833511
1;8229;13;1;8;1;235.112433397301
1;8212;11;2;9;1;203.542861368781
1;8207;14;1;8;1;151.68771899012
1;8231;12;1;8;1;515.657045219744
1;8207;13;1;5;1;236.289148317942
2;8236;9;2;9;-7;196.057453722189
1;8510;17;1;8;1;218.712007132344
1;8215;15;2;7;1;202.879671336192
1;8218;8;1;6;3;240.775122695377
2;8410;13;1;3;-7;227.614342884297
1;8212;11;1;9;2;177.32900801068
1;8439;12;2;9;1;264.510507478319
2;8229;14;1;9;2;241.805083565572
2;8406;16;1;8;-7;140.799744167925
1;8230;5;1;8;2;194.521035799945
1;8261;14;1;5;1;317.113495545439
1;8211;11;1;8;1;301.552882674356
1;8362;13;1;3;3;447.909188087932
1;8229;7;1;9;1;245.561874881626
1;8215;16;1;7;2;141.864106006216
1;8227;8;1;8;1;431.388151603593
1;8243;12;1;8;2;252.12680130526
1;8349;9;1;7;-7;156.272179272472
2;8212;16;2;8;1;187.951286400905
1;8207;11;2;8;2;203.777619311051
1;8236;13;2;7;1;191.499114211605
1;8218;12;2;8;1;153.785782990628
2;8439;15;1;8;1;180.284500232177
1;8215;7;1;8;-7;130.226816060394
1;8535;7;1;3;3;290.978788643544
1;8230;7;1;7;1;250.716001697707
1;8229;16;2;9;1;245.561874881626
2;8439;6;1;7;1;180.284500232177
1;8236;10;1;6;1;188.197405345888
1;8214;11;2;8;1;307.707023137098
2;8207;16;2;5;1;186.132616317856
2;8264;12;1;8;2;167.227133653418
1;8214;7;1;9;1;285.512835723593
1;8215;12;1;8;1;178.920321196019
2;8212;10;1;7;-7;185.675847098231
2;8510;15;1;8;1;274.668040000163
1;8256;13;1;6;1;332.725256605253
1;8236;10;2;2;1;170.932219402241
2;8212;14;2;9;1;137.753116741036
1;8438;7;1;7;-7;203.580530281607
2;8207;5;1;9;1;178.9736695364
2;8302;5;1;5;3;573.30621981617
2;8218;6;1;5;2;151.867719627818
2;8230;14;1;8;1;263.989201787585
1;8439;7;1;8;4;298.373194155132
2;8264;15;2;9;1;167.227133653418
1;8230;8;2;4;1;221.465801499641
2;8265;8;1;8;-7;169.833270801264
2;8427;11;1;8;-7;167.227133653418
2;8230;15;1;8;3;339.350221785066
1;8215;14;1;8;1;141.864106006216
1;8423;7;1;9;2;320.413627529945
1;8514;11;1;8;1;298.439783224148
1;8229;9;1;4;1;222.905868568143
2;8439;5;1;9;-7;207.649111874561
1;8230;15;1;8;1;250.716001697707
2;8510;6;1;7;1;283.723030329839
2;8214;9;1;8;1;358.002450287437
2;8424;17;1;6;-7;187.951286400905
1;8439;7;1;8;1;264.93748166311
1;8231;9;1;3;4;432.505510292572
1;8207;9;1;8;1;185.594385587911
1;8212;12;2;4;4;179.752137312689
2;8236;12;1;7;-7;242.451830158551
2;8266;6;2;8;-7;178.574689151329
1;8409;7;1;1;-7;194.667622601244
1;8207;14;2;8;2;151.68771899012
1;8510;6;2;8;1;286.474497588055
1;8510;6;1;7;-7;316.629707860482
2;8227;9;1;8;4;283.941296488082
2;8229;6;1;8;1;162.753421630674
2;8265;9;2;3;2;167.227133653418
1;8207;14;1;5;1;179.607469923785
1;8261;11;1;8;1;240.262010655601
2;8218;12;2;7;-7;184.70398333113
2;8212;9;2;8;1;185.675847098231
1;8437;16;1;9;1;258.059678442478
1;8230;7;1;8;1;250.716001697707
2;8252;8;1;2;3;227.149559834886
2;8265;12;2;8;2;162.64033227321
1;8236;11;1;8;1;170.932219402241
1;8423;8;1;7;1;228.644675955835
2;8525;5;1;7;-7;188.205061678261
2;8207;14;1;4;-7;175.990775044127
2;8415;5;1;5;1;177.173003993155
1;8331;10;1;4;1;491.98858900786
2;8243;11;1;6;1;232.881185752764
2;8265;6;1;8;1;167.227133653418
1;8212;8;1;7;2;203.542861368781
1;8423;5;1;8;1;212.076221176426
1;8231;13;1;3;2;515.657045219744
2;8231;9;1;3;-7;589.226121098349
1;8227;6;1;9;1;285.512835723593
2;8215;12;1;7;1;144.822594001294
1;8439;8;1;8;1;258.059678442478
2;8240;8;1;7;1;203.173468508643
1;8218;8;2;9;2;174.097112819579
1;8510;8;1;8;3;250.986963547943
1;8229;12;1;8;1;245.561874881626
1;8215;15;1;6;1;141.864106006216
1;8207;6;1;8;2;236.289148317942
2;8515;16;1;9;1;225.436932575482
2;8406;11;1;4;2;234.117609823848
1;8227;9;1;8;1;307.707023137098
2;8542;10;1;2;-7;237.302034289981
1;8207;15;2;9;1;182.632773051934
1;8510;6;1;7;1;218.712007132344
1;8218;11;1;4;1;162.886313888015
1;8212;14;1;5;1;264.93748166311
2;8510;16;1;7;-7;310.744271313633
1;8232;10;1;9;1;251.533561772777
2;8264;5;1;6;-7;163.617151085662
1;8264;6;1;7;1;194.667622601244
1;8424;9;2;8;1;395.978934931508
2;8207;12;2;9;1;172.465536098713
1;8229;12;1;8;1;245.561874881626
2;8507;5;1;8;-7;188.205061678261
2;8204;6;2;7;1;281.287639511558
1;8215;7;1;7;1;172.550531280022
2;8214;11;1;3;1;263.333109329969
2;8212;12;2;8;1;185.675847098231
2;8218;15;2;9;1;177.831276974623
2;8264;9;1;8;1;163.617151085662
2;8207;12;1;8;1;175.990775044127
2;8230;12;1;7;1;278.655268553562
2;8507;13;1;7;2;188.205061678261
1;8236;10;1;8;1;213.063400240822
2;8214;11;1;8;3;263.333109329969
1;8607;9;1;7;1;180.314053006699
2;8230;12;1;8;1;221.248092926738
1;8236;11;1;2;3;188.197405345888
2;8523;14;1;8;1;225.436932575482
1;8607;6;1;8;1;178.920321196019
2;8508;5;1;8;-7;222.470657146857
1;8304;7;1;7;-7;405.665114168846
2;8215;14;1;2;1;140.799744167925
1;8214;11;1;9;1;285.512835723593
1;8439;6;1;7;-7;264.510507478319
1;8240;8;2;9;1;251.533561772777
1;8230;16;1;6;3;255.358890618035
1;8230;10;1;8;3;255.358890618035
2;8430;8;1;8;-7;250.554025393865
1;8214;8;1;7;1;285.512835723593
2;8218;8;1;7;1;151.867719627818
1;8240;13;1;8;1;240.262010655601
2;8409;16;1;5;3;172.687611486999
2;8230;8;1;8;-7;221.248092926738
1;8510;5;1;7;1;218.712007132344
2;8229;6;1;4;1;211.368080039836
1;8230;11;1;7;1;195.871876326333
2;8207;13;1;5;1;186.132616317856
1;8207;8;1;6;1;203.777619311051
1;8513;15;1;8;1;290.978788643544
1;8231;11;1;2;2;425.359767079043
2;8207;16;2;8;3;172.465536098713
2;8406;14;1;7;4;234.117609823848
1;8362;15;1;2;1;348.284851309436
1;8264;7;2;9;1;202.879671336192
1;8218;6;2;8;1;181.397959486206
2;8214;15;2;9;2;270.869578788908
2;8439;12;1;8;1;186.603593779167
1;8243;14;2;6;4;220.685106083663
1;8409;9;2;6;4;190.040548379822
2;8514;15;2;7;1;179.890251800469
2;8229;15;2;8;1;162.753421630674
1;8227;16;1;6;1;283.941296488082
1;8218;10;1;8;1;162.76698325513
1;8206;15;1;7;1;301.552882674356
1;8207;10;2;9;1;179.607469923785
2;8534;9;2;5;1;196.621685554556
2;8601;11;1;7;2;162.64033227321
2;8230;16;1;5;4;241.361555920078
2;8214;5;1;7;4;281.287639511558
1;8236;16;2;8;2;170.932219402241
2;8427;6;1;4;4;172.687611486999
2;8234;11;1;7;3;263.333109329969
2;8266;7;2;8;2;177.173003993155
1;8212;6;2;7;1;325.219998881248
1;8349;8;2;8;1;549.913171453532
1;8215;11;1;9;-7;141.864106006216
1;8409;6;1;6;3;205.10302147363
1;8211;17;1;8;1;285.512835723593
1;8427;5;2;7;1;244.066361419228
1;8227;7;1;8;1;301.552882674356
2;8439;8;1;7;-7;207.649111874561
2;8425;13;2;4;-7;163.617151085662
2;8218;8;1;2;1;151.867719627818
1;8211;8;2;4;1;431.388151603593
2;8349;15;1;8;-7;313.204169830961
2;8406;11;1;3;3;230.570373311366
2;8264;11;1;8;1;163.617151085662
1;8601;11;1;9;1;212.8454141854
2;8215;15;1;7;4;140.799744167925
1;8218;14;1;7;1;186.394448566359
2;8230;16;1;8;-7;221.248092926738
2;8542;13;1;7;-7;237.302034289981
1;8229;11;2;9;2;220.666200930493
1;8212;7;1;8;2;325.219998881248
1;8264;8;1;8;1;169.553250237412
2;8349;15;1;7;1;313.204169830961
2;8218;12;1;7;1;184.70398333113
1;8423;7;1;7;1;320.413627529945
1;8215;15;1;7;2;166.690324557304
2;8264;12;1;8;1;283.941296488082
1;8515;14;1;8;2;236.42026577288
2;8230;8;1;8;1;278.655268553562
2;8215;11;1;9;-7;135.167754401208
2;8229;7;1;4;2;191.254020810238
1;8439;15;1;8;-7;320.413627529945
1;8230;15;2;8;1;221.465801499641
2;8264;15;1;4;-7;210.626556434901
1;8251;6;2;5;1;220.685106083663
2;8215;13;1;4;1;139.828711449526
2;8227;10;1;8;2;283.941296488082
1;8601;11;1;7;1;174.097112819579
2;8349;11;1;5;1;447.21941557594
1;8409;11;2;6;1;205.10302147363
2;8218;9;1;8;1;184.70398333113
1;8410;12;1;5;1;200.303671186851
1;8214;6;1;6;-7;331.708170941791
2;8432;12;2;4;1;236.044503731864
1;8439;14;1;8;-7;212.076221176426
1;8215;16;1;7;1;166.690324557304
2;8214;14;2;9;2;270.869578788908
1;8243;15;1;5;1;240.262010655601
1;8439;10;1;7;4;298.373194155132
2;8264;8;1;8;1;210.626556434901
1;8236;5;1;8;2;170.932219402241
2;8262;9;1;9;2;203.173468508643
1;8510;12;1;8;1;316.629707860482
2;8439;10;2;7;1;186.603593779167
2;8264;9;1;4;-7;162.64033227321
2;8212;6;1;9;3;159.649741344398
1;8405;17;2;6;3;395.978934931508
2;8229;14;1;5;-7;191.254020810238
2;8508;11;1;7;1;222.470657146857
1;8207;12;1;8;1;185.594385587911
2;8230;12;1;8;1;221.248092926738
2;8266;15;1;7;2;178.574689151329
1;8255;7;1;8;1;319.607056524042
2;8264;14;1;8;1;214.289626981595
2;8423;10;2;5;2;201.022012559416
1;8218;11;1;8;1;240.775122695377
2;8407;9;1;6;-7;203.580530281607
2;8230;13;1;8;2;263.989201787585
1;8204;9;1;8;1;285.512835723593
2;8204;16;2;4;1;283.941296488082
2;8215;14;1;7;2;139.828711449526
1;8236;11;1;4;1;200.303671186851
1;8244;12;2;9;1;240.262010655601
2;8406;6;1;8;2;247.124143702951
1;8250;11;1;7;1;317.113495545439
2;8236;10;1;2;1;202.157018949102
2;8264;9;1;8;-7;205.91870260894
2;8232;7;2;1;-7;275.652808318178
2;8212;8;2;8;1;187.951286400905
1;8601;16;1;9;1;218.194703695351
2;8514;11;1;5;3;196.621685554556
1;8227;14;1;8;1;301.552882674356
1;8215;10;1;8;1;141.864106006216
2;8439;14;2;8;1;186.603593779167
2;8424;9;1;6;-7;283.356630937594
2;8234;5;1;7;-7;263.333109329969
2;8423;6;1;8;1;252.882617239049
1;8230;13;1;5;1;255.358890618035
2;8439;9;1;7;-7;224.953204530775
2;8215;7;1;5;1;121.46411109786
1;8218;8;2;3;-7;240.775122695377
2;8232;9;2;8;1;159.649741344398
1;8264;8;1;9;1;199.396390761598
1;8510;12;2;9;2;298.352708463657
2;8236;5;1;8;1;233.744053159898
1;8207;13;1;5;2;222.905868568143
2;8401;10;1;7;4;256.066135744834
1;8215;12;1;8;2;202.879671336192
2;8229;7;1;7;-7;211.368080039836
1;8204;15;1;3;2;434.932042318782
2;8236;11;1;9;1;242.451830158551
2;8212;9;1;8;2;185.675847098231
2;8510;11;1;7;1;274.668040000163
2;8240;12;1;9;2;231.99738618634
2;8406;7;1;8;-7;168.772583706935
2;8240;6;2;8;1;229.299742160917
2;8227;7;1;7;1;283.941296488082
1;8264;16;1;8;1;194.667622601244
2;8240;12;2;8;3;191.254020810238
1;8207;10;2;8;4;151.68771899012
1;8227;10;2;9;1;307.707023137098
2;8230;15;1;8;-7;291.645213403427
1;8214;13;1;7;2;307.707023137098
1;8534;11;1;7;1;237.093827783628
2;8232;5;1;7;1;203.173468508643
1;8236;6;1;2;1;213.063400240822
2;8432;15;1;3;3;247.124143702951
2;8232;8;2;8;1;275.652808318178
2;8218;3;1;8;2;177.831276974623
2;8432;15;2;3;-7;202.157018949102
2;8264;9;1;8;2;177.173003993155
1;8230;10;1;8;2;195.871876326333
1;8438;10;1;7;2;243.684546419926
1;8227;7;1;5;3;434.932042318782
2;8240;13;2;8;1;233.715885343276
2;8515;7;1;7;4;179.890251800469
1;8207;11;2;8;1;255.129220656235
1;8248;6;1;5;1;319.607056524042
1;8215;10;1;7;-7;141.864106006216
2;8204;14;1;8;1;263.333109329969
1;8406;12;1;2;2;295.229864145137
1;8218;12;1;7;1;162.886313888015
2;8207;8;1;6;-7;186.132616317856
2;8229;10;1;8;1;247.036443546558
1;8401;9;1;9;2;200.303671186851
2;8406;9;2;2;3;283.356630937594
2;8215;12;2;8;1;133.080221514703
1;8234;6;1;8;1;297.244984350437
1;8218;10;2;6;2;186.394448566359
2;8236;10;2;8;1;224.618909943446
2;8567;12;2;8;-7;222.470657146857
1;8510;16;1;6;1;218.712007132344
1;8236;8;2;7;1;191.499114211605
2;8215;15;1;8;1;135.167754401208
2;8211;9;1;8;2;283.941296488082
1;8218;13;1;7;1;153.785782990628
1;8231;11;1;3;1;322.433830574186
2;8215;12;1;6;-7;121.46411109786
2;8250;15;1;8;3;231.99738618634
2;8510;13;1;7;1;310.744271313633
2;8214;13;2;8;1;283.941296488082
2;8230;8;1;8;1;221.248092926738
2;8207;15;1;9;1;175.990775044127
1;8215;12;2;7;1;141.864106006216
1;8406;14;1;8;1;310.768278047512
1;8424;14;2;8;2;287.748405599548
2;8261;6;1;7;1;229.299742160917
1;8218;11;1;2;1;181.397959486206
1;8206;10;1;8;1;285.512835723593
2;8427;8;1;6;-7;162.64033227321
1;8236;10;1;9;1;213.063400240822
2;8204;11;1;8;1;283.941296488082
2;8263;13;1;4;1;210.626556434901
2;8215;13;1;7;1;133.080221514703
1;8214;7;1;8;1;285.512835723593
2;8407;7;1;8;-7;236.044503731864
1;8510;14;1;9;1;194.418363302137
2;8216;8;1;7;-7;130.226816060394
1;8438;12;1;7;-7;310.768278047512
2;8229;11;1;9;1;191.254020810238
1;8409;5;1;2;2;229.759022991205
1;8401;10;1;8;1;174.097112819579
1;8227;15;1;9;1;258.059678442478
1;8212;13;1;8;1;179.752137312689
1;8228;15;1;8;1;258.059678442478
2;8232;13;1;9;2;231.99738618634
1;8229;8;1;9;1;222.905868568143
1;8230;14;2;8;1;195.871876326333
2;8406;7;2;7;1;265.550066698347
2;8317;15;2;4;1;447.21941557594
2;8563;11;1;8;2;139.828711449526
2;8423;6;2;6;1;180.284500232177
1;8264;8;1;8;1;169.553250237412
2;8349;8;2;7;2;191.254020810238
1;8227;9;2;8;1;307.707023137098
1;8215;14;1;9;1;172.550531280022
1;8218;5;1;7;3;186.394448566359
1;8211;14;2;4;1;301.552882674356
2;8439;10;1;9;4;201.022012559416
2;8215;11;1;7;1;139.828711449526
2;8236;10;1;9;1;266.233574062433
2;8508;11;2;2;-7;237.302034289981
2;8215;16;1;7;1;121.46411109786
2;8212;13;2;8;2;159.649741344398
2;8215;12;1;8;-7;135.167754401208
1;8513;6;1;8;1;290.978788643544
1;8423;11;1;8;1;320.413627529945
2;8230;6;1;8;1;221.248092926738
2;8264;12;1;2;1;214.289626981595
1;8230;8;1;8;1;225.644401527936
1;8407;10;1;2;1;395.978934931508
2;8421;9;1;3;3;167.227133653418
2;8207;6;2;4;1;226.440599283011
2;8207;15;1;8;1;175.990775044127
1;8218;8;1;2;1;162.886313888015
1;8230;10;2;8;1;195.871876326333
2;8534;8;1;5;2;188.205061678261
1;8218;10;2;9;1;153.785782990628
1;8212;6;1;5;3;337.34644072477
1;8229;7;2;8;1;235.112433397301
2;8545;10;1;2;1;179.890251800469
2;8601;6;1;7;-7;169.833270801264
1;8340;16;1;8;2;326.192708761499
1;8423;12;1;8;1;298.373194155132
2;8304;1;1;2;1;339.767837094731
2;8406;17;2;7;2;247.124143702951
2;8218;9;2;8;1;177.831276974623
1;8218;9;2;2;3;180.427916922109
2;8264;9;1;8;-7;169.833270801264
1;8212;9;2;9;1;203.542861368781
1;8231;11;2;6;1;432.505510292572
2;8438;13;1;8;1;227.614342884297
1;8349;10;1;7;2;301.552882674356
1;8439;10;1;8;1;228.644675955835
2;8439;14;1;8;1;180.284500232177
1;8207;13;1;8;1;203.777619311051
2;8207;6;1;8;1;171.814722754944
1;8607;14;1;7;1;190.040548379822
1;8232;15;2;8;1;258.059678442478
2;8401;8;1;6;1;306.954199546824
2;8218;10;1;7;-7;151.867719627818
2;8227;6;2;7;1;263.333109329969
2;8439;14;2;8;1;205.91870260894
1;8236;15;2;8;1;188.197405345888
1;8439;13;1;7;-7;264.510507478319
1;8212;10;2;8;1;203.542861368781
1;8222;11;1;6;1;331.708170941791
1;8224;9;2;8;2;307.707023137098
2;8212;13;2;8;1;137.753116741036
1;8423;14;1;7;1;228.644675955835
1;8239;8;1;8;1;319.607056524042
2;8543;11;1;4;1;188.205061678261
2;8266;8;1;8;3;162.64033227321
1;8214;14;1;8;2;285.512835723593
1;8432;11;1;8;1;310.768278047512
1;8236;13;1;7;1;191.499114211605
1;8230;6;1;8;1;195.871876326333
2;8214;14;1;3;2;249.140480710237
1;8560;7;1;8;2;169.553250237412
2;8218;8;2;8;-7;193.939182497687
2;8229;15;1;6;1;211.368080039836
2;8265;12;1;8;1;172.687611486999
2;8240;11;1;7;4;231.99738618634
2;8232;9;2;3;1;211.487472335084
1;8510;12;1;8;1;218.712007132344
1;8212;9;2;8;1;179.752137312689
2;8240;9;1;6;4;231.99738618634
2;8439;8;1;7;1;180.284500232177
1;8510;15;2;8;2;317.916820494061
1;8231;10;1;2;1;447.123969005506
2;8406;7;1;6;-7;236.044503731864
2;8514;7;1;9;2;222.470657146857
1;8227;7;1;8;1;331.708170941791
1;8601;11;1;8;-7;218.194703695351
2;8215;13;1;7;-7;135.167754401208
1;8319;13;1;2;-7;447.909188087932
2;8216;13;1;8;1;263.333109329969
2;8215;16;1;8;1;144.822594001294
2;8215;15;2;8;1;135.167754401208
2;8264;16;1;8;-7;210.626556434901
1;8212;10;1;8;1;222.995675625471
1;8227;5;1;8;2;297.244984350437
1;8212;5;2;4;2;203.542861368781
2;8423;9;1;8;1;205.91870260894
2;8240;15;2;6;1;231.99738618634
1;8510;13;1;7;1;286.474497588055
2;8601;11;1;5;-7;214.289626981595
2;8240;11;1;6;-7;231.99738618634
2;8215;7;2;8;1;140.799744167925
1;8218;15;1;9;1;180.427916922109
1;8229;17;2;9;1;232.744084709233
2;8439;16;2;8;1;180.284500232177
2;8513;10;1;8;1;188.205061678261
1;8215;12;1;7;1;166.690324557304
2;8204;6;1;9;2;295.352021487136
1;8510;14;1;7;1;194.418363302137
1;8229;9;2;8;1;235.112433397301
1;8215;8;1;8;1;178.920321196019
2;8218;8;2;7;1;181.748719597832
1;8218;14;1;8;3;162.886313888015
2;8501;9;1;7;-7;196.621685554556
2;8406;10;1;8;-7;260.130677582054
1;8230;17;2;5;4;194.521035799945
2;8215;14;1;8;1;121.46411109786
1;8234;16;1;8;1;258.059678442478
1;8230;12;1;4;1;255.358890618035
1;8215;12;2;8;1;178.920321196019
1;8207;14;2;4;4;182.632773051934
1;8212;7;2;8;1;203.542861368781
2;8218;6;2;8;2;181.748719597832
2;8218;13;2;9;1;200.865581872604
1;8508;11;1;8;1;236.42026577288
1;8227;14;2;7;1;434.932042318782
1;8232;12;1;8;2;285.512835723593
2;8229;12;2;8;1;191.254020810238
1;8236;8;1;8;2;170.932219402241
2;8424;11;1;6;3;126.559952029311
1;8212;7;2;8;1;222.995675625471
