"W20A1";"W20B1";"W20A6";"W20B9";"W20D1";"W20E38";"weight_2020"
2;8215;12;1;8;2;41.3347069261508
2;8541;5;1;2;-7;59.9863958148569
2;8207;5;1;8;2;262.272498905162
2;8430;9;1;3;-7;39.3992541900973
2;8510;8;1;8;-7;174.161599375836
2;8513;6;2;8;3;60.1522568171101
2;8214;4;2;9;1;85.5208545293146
2;8214;8;2;8;2;67.7535636389007
1;8218;6;1;5;4;184.32259126134
2;8230;5;1;8;1;29.1252215154151
2;8229;7;1;5;1;34.4072245199095
2;8261;7;1;1;-7;29.0275441306129
2;8244;5;1;8;3;35.3117728189623
2;8407;12;2;6;3;87.7177962731095
2;8439;10;1;7;1;50.4576747629665
2;8423;3;1;8;1;48.1824923372908
1;8230;13;1;8;3;29.8169614475153
1;8212;8;2;9;1;142.123806836706
2;8266;7;1;7;2;39.3992541900973
2;8206;9;1;7;1;79.185976416032
2;8407;6;1;9;-7;85.8400452825536
2;8204;8;1;8;1;68.3585061713908
2;8230;4;1;8;1;43.7526830879763
2;8214;7;1;5;1;68.7786766584963
1;8439;8;1;8;1;75.6551142035631
1;8207;7;1;8;3;262.863091438173
2;8261;13;2;8;1;36.892670814204
1;8207;7;2;6;2;234.716226837715
2;8229;4;1;8;1;34.4072245199095
2;8215;6;2;7;1;40.9749136954578
1;8212;5;1;9;1;142.123806836706
1;8229;7;1;8;1;29.2096879844082
2;8264;6;1;8;-7;43.5947349519286
1;8331;14;1;5;3;163.464528519352
2;8427;4;1;7;-7;43.5947349519286
2;8230;10;2;9;2;23.8828672127042
1;8214;6;2;8;3;62.0129495076361
1;8230;6;1;7;-7;32.5990714405897
2;8601;9;1;7;1;39.3992541900973
2;8541;5;1;1;-7;54.8447047450121
2;8240;9;2;7;4;21.1659175952386
2;8212;11;2;8;1;117.533501849633
1;8229;10;1;6;1;25.8461481559006
2;8425;9;1;3;-7;46.6012683968893
2;8207;9;2;9;-7;262.272498905162
2;8439;14;1;8;-7;48.1824923372908
1;8425;14;1;7;1;50.2988382180268
2;8265;14;1;8;3;46.6012683968893
2;8236;5;1;7;4;72.4341768467132
1;8230;5;1;8;1;28.1344996730474
2;8424;4;1;8;1;87.7177962731095
2;8227;14;2;3;2;68.3585061713908
1;8510;13;1;8;1;110.983404518299
1;8236;13;1;8;1;66.934456615708
1;8229;3;2;9;1;30.2097835588449
1;8427;5;1;7;1;51.1320508862768
2;8423;4;1;8;1;46.0016723163669
2;8439;13;2;9;-7;46.0016723163669
1;8601;14;1;8;2;47.2785155901905
2;8215;6;2;8;2;35.3117728189623
1;8401;7;1;8;1;118.139992325602
2;8212;7;2;8;2;184.421326046651
2;8517;6;1;7;1;58.2724987915753
2;8424;8;1;6;2;86.4320455948471
2;8510;12;1;7;-7;138.155698833161
1;8251;3;1;7;1;24.066977528141
2;8409;6;1;5;3;41.2754091515305
2;8207;12;2;8;1;283.254298817575
2;8265;14;1;7;1;44.3168924950809
1;8218;9;1;9;2;175.817439249281
1;8250;14;1;5;4;31.22614172955
2;8218;10;1;3;-7;175.817439249281
2;8216;10;1;8;1;61.3440728691286
2;8216;7;1;8;3;79.185976416032
2;8424;5;2;8;2;64.3893272791225
2;8232;12;2;5;2;19.4228420285719
2;8236;6;1;8;1;68.837274229325
1;8255;6;1;2;1;31.030125505719
2;8529;13;2;9;1;59.4150968070963
2;8438;7;1;4;1;87.7177962731095
2;8406;4;1;5;-7;87.7177962731095
2;8510;7;1;8;-7;163.581811203163
2;8230;14;1;6;1;45.3247148776712
2;8439;13;2;8;2;40.3888174170082
1;8229;8;2;8;1;32.2064071848605
1;8439;8;1;9;1;63.417653301129
1;8510;13;2;7;1;139.907708464667
2;8256;5;1;5;-7;73.4918391800588
2;8243;10;2;5;4;21.1659175952386
1;8510;13;2;8;1;143.757140185899
2;8229;8;2;3;2;34.4072245199095
1;8439;4;2;8;1;63.417653301129
1;8215;8;1;6;-7;37.4896924979043
1;8218;14;1;7;2;149.964213504292
1;8230;5;1;4;1;34.3250962021794
1;8207;10;2;4;2;348.06699004227
2;8236;10;2;8;1;72.5726301952574
1;8207;12;1;6;1;62.7768268251993
1;8214;9;1;6;1;62.7768268251993
2;8534;9;2;7;3;59.9863958148569
1;8444;5;1;8;-7;153.872992815132
2;8212;10;2;9;1;145.542216471695
2;8510;13;1;8;1;163.581811203163
2;8227;5;1;8;1;85.5208545293146
2;8423;10;1;7;-7;44.5435659070281
2;8424;6;2;7;-7;87.7177962731095
2;8563;9;1;8;2;58.2724987915753
2;8431;4;1;8;3;106.969902582875
1;8515;4;1;7;1;129.577257107479
1;8427;7;1;9;1;51.1320508862768
1;8229;10;1;4;4;32.8950976529644
2;8264;8;1;8;3;46.6012683968893
2;8607;12;1;7;-7;46.6012683968893
2;8229;9;1;8;-7;27.0342478370718
2;8438;14;2;6;1;105.297122213266
2;8427;9;1;8;2;39.3992541900973
2;8207;5;1;8;1;340.95424857671
1;8510;14;1;5;-7;32.3082438776559
2;8542;11;1;3;1;65.1280868847019
1;8229;5;2;8;1;32.2064071848605
1;8523;4;1;5;1;53.7677236123735
2;8317;7;1;2;1;182.144779715277
1;8232;5;1;4;1;35.0538623286561
2;8439;9;1;9;1;44.5435659070281
2;8331;6;1;7;-7;214.526073886882
1;8357;10;1;4;3;163.464528519352
2;8265;14;1;5;-7;68.5881540084728
1;8234;15;1;8;-7;62.7768268251993
2;8227;6;1;9;1;67.7535636389007
2;8602;13;1;7;-7;43.5947349519286
2;8362;7;2;6;-7;173.165202193082
1;8264;12;1;9;1;47.6228409138166
1;8349;11;2;6;2;149.6801024941
2;8207;14;2;5;3;244.577005003127
1;8214;5;2;8;1;78.7671506391651
1;8432;3;1;2;3;115.611001664198
1;8212;10;1;3;-7;23.4055803814566
2;8265;8;1;8;1;44.3168924950809
2;8240;4;1;8;-7;18.9016566431898
2;8215;13;1;8;-7;41.3347069261508
2;8201;5;1;8;1;87.3417443566064
1;8236;4;1;8;1;75.4412225217843
1;8229;9;1;9;1;32.8950976529644
2;8212;3;2;8;1;124.322510811156
1;8218;7;1;6;2;173.765414981666
2;8207;7;1;4;2;244.577005003127
1;8362;6;1;2;2;173.207447437724
1;8244;9;1;8;1;28.6545771165282
2;8534;5;1;4;1;54.8447047450121
2;8214;7;1;7;1;62.0129495076361
1;8216;11;1;8;1;62.5666365568114
2;8264;4;1;7;-7;41.0723043498007
1;8229;5;1;8;1;36.3816748235551
1;8513;10;2;5;1;137.675835676697
2;8230;8;1;5;-7;43.7526830879763
2;8230;7;1;9;1;30.8669291143436
1;8231;12;1;5;2;202.964515080713
2;8214;14;2;8;1;61.3440728691286
1;8229;5;1;8;2;52.1893376224916
1;8407;5;1;8;3;124.859881797333
1;8264;7;1;8;-7;47.2785155901905
1;8510;9;2;1;2;131.408740123856
2;8427;12;1;6;-7;41.2754091515305
1;8439;11;1;8;1;72.2308374645052
1;8212;3;2;8;2;132.07524408918
2;8236;9;1;8;1;68.837274229325
1;8525;10;1;4;1;137.675835676697
2;8423;11;1;8;2;46.0016723163669
1;8215;11;1;6;2;37.4896924979043
1;8229;4;1;5;2;36.3816748235551
2;8264;6;1;8;-7;44.3168924950809
1;8230;14;2;9;1;29.8169614475153
1;8229;4;1;8;1;35.6118802716244
1;8218;5;1;7;1;47.6228409138166
1;8212;13;1;7;1;154.873774722756
2;8212;8;1;9;1;137.759210243262
2;8310;12;2;5;-7;182.144779715277
2;8264;10;1;7;2;44.3168924950809
1;8998;3;1;7;2;64.185553493133
1;8216;4;1;8;1;78.7671506391651
1;8218;3;1;8;1;181.580950887887
1;8236;3;1;8;1;143.757140185899
2;8212;9;2;9;1;133.781229282063
1;8212;10;2;6;1;124.862873538856
1;8512;10;1;1;3;186.512718563796
2;8427;11;1;9;1;39.3992541900973
1;8207;7;2;9;1;353.50553676168
2;8207;10;1;5;-7;292.246498780038
2;8218;11;1;4;4;184.591200525352
2;8439;6;1;9;1;48.8318163539375
1;8230;7;2;5;3;34.3250962021794
1;8405;6;2;8;-7;144.069094381539
1;8204;10;1;7;1;78.2748559476704
2;8230;4;1;7;-7;29.1252215154151
2;8229;10;2;8;1;38.0540732017433
1;8349;8;1;7;2;38.8711946561952
2;8345;8;1;1;-7;182.144779715277
1;8256;9;1;2;1;27.7941267029798
2;8432;14;2;8;-7;106.969902582875
1;8508;6;1;8;4;129.577257107479
1;8230;6;1;8;1;23.0704689896221
1;8218;4;1;7;3;163.597323822864
2;8215;5;1;7;-7;35.3117728189623
1;8218;12;1;4;-7;173.765414981666
1;8362;13;2;6;1;171.941072232401
2;8515;10;1;2;-7;54.8447047450121
1;8227;5;1;9;1;56.1465211438986
2;8207;14;1;4;-7;244.577005003127
2;8264;8;1;8;3;41.2754091515305
1;8406;8;1;4;1;144.069094381539
2;8438;6;1;4;3;87.7177962731095
1;8216;9;2;8;1;62.0129495076361
1;8204;8;1;7;1;56.1465211438986
1;8255;14;1;4;4;30.4095229956046
2;8542;8;1;2;-7;65.1280868847019
1;8601;13;1;7;1;50.2988382180268
1;8439;6;1;9;1;79.2275567630611
2;8236;6;1;5;4;68.837274229325
1;8302;10;2;3;2;176.094238228353
1;8510;12;1;8;1;131.408740123856
2;8207;13;1;3;2;226.38257800235
1;8212;11;2;7;1;154.618207437735
2;8425;8;2;4;1;166.309440828089
2;8212;8;1;8;1;124.322510811156
1;8243;9;2;9;1;24.066977528141
2;8231;8;1;3;1;179.303691273241
1;8243;4;1;5;1;28.3681558763369
1;8229;6;2;6;1;36.3816748235551
2;8265;10;1;9;1;46.6012683968893
2;8215;10;1;7;1;40.9749136954578
2;8265;8;1;8;4;41.2754091515305
2;8229;10;1;8;1;33.6868762233105
1;8236;10;1;5;1;67.0323140084209
1;8218;11;2;9;2;175.817439249281
2;8231;7;1;7;3;251.724091563574
2;8204;8;1;8;3;61.3440728691286
2;8261;14;2;2;1;19.4228420285719
2;8236;12;1;8;4;69.6021328318731
2;8510;5;1;7;-7;194.590208538344
1;8265;10;1;8;3;47.2785155901905
2;8264;4;1;7;-7;39.3992541900973
1;8212;7;2;5;-7;154.618207437735
2;8216;8;1;8;1;61.3440728691286
2;8215;11;1;8;1;41.489056093164
1;8230;11;1;5;1;34.5465484357418
1;8439;14;1;8;1;63.417653301129
1;8215;8;1;9;2;38.8711946561952
1;8541;7;2;7;-7;137.675835676697
1;8510;9;1;9;1;110.983404518299
1;8256;12;1;6;1;36.4914275947256
1;8236;6;1;8;1;66.934456615708
2;8230;5;1;3;-7;30.8669291143436
1;8423;11;1;9;1;75.6551142035631
1;8510;9;1;8;1;163.581811203163
1;8215;14;1;7;1;37.8188826380413
1;8230;11;1;5;2;28.1344996730474
1;8362;11;1;4;2;163.464528519352
2;8411;8;1;5;3;40.9769773834716
1;8214;15;1;9;1;56.1465211438986
1;8423;4;1;8;1;32.3082438776559
1;8230;11;2;8;1;34.5465484357418
1;8244;13;1;7;1;28.6545771165282
2;8438;12;1;6;-7;106.969902582875
1;8214;10;2;9;1;62.0129495076361
2;8248;6;1;2;3;96.4888070383166
1;8230;3;1;9;3;42.2643943628756
2;8212;9;1;6;3;145.782782118755
2;8230;1;2;5;3;30.8669291143436
1;8215;11;2;9;2;37.4896924979043
2;8214;8;2;6;1;68.5881540084728
1;8214;6;1;2;1;62.5666365568114
2;8406;11;1;7;2;106.969902582875
1;8424;7;1;7;4;124.859881797333
1;8510;5;1;8;1;110.983404518299
2;8230;7;1;7;4;35.5338122960879
2;8240;6;1;8;2;16.3132438051107
2;8415;6;1;8;1;43.5947349519286
1;8510;9;1;8;1;143.757140185899
1;8262;7;1;8;1;28.3681558763369
2;8510;11;1;8;1;199.80244626705
1;8214;6;1;8;2;62.0129495076361
2;8432;1;1;3;1;64.3893272791225
2;8250;10;1;8;2;23.7604494294936
1;8212;7;1;6;2;154.873774722756
2;8227;10;1;8;2;68.3585061713908
1;8406;4;1;7;1;125.087313276017
1;8217;4;1;5;-7;62.7768268251993
2;8430;8;1;7;-7;41.2754091515305
1;8230;11;2;4;2;42.2643943628756
2;8406;4;1;7;-7;92.7072489051578
2;8508;5;1;8;1;58.2724987915753
1;8427;6;1;7;2;47.6228409138166
2;8229;14;1;4;1;27.0342478370718
1;8513;3;2;8;1;142.116991666268
2;8232;10;1;7;1;18.9016566431898
1;8439;5;1;9;1;63.417653301129
1;8230;11;1;9;1;28.1344996730474
2;8510;7;1;7;-7;138.155698833161
2;8207;6;1;7;2;262.272498905162
2;8215;8;1;6;3;35.3117728189623
1;8231;14;2;3;3;197.660694480518
2;8359;8;1;8;-7;158.562750264217
2;8232;12;1;8;1;21.6115158604015
1;8510;12;1;7;1;110.983404518299
2;8227;12;1;8;1;68.3585061713908
1;8236;13;2;6;1;67.0323140084209
2;8432;13;1;7;3;65.7778398191328
2;8240;4;1;5;4;18.9016566431898
1;8218;7;1;8;1;149.964213504292
1;8230;10;1;8;1;37.4896924979043
2;8439;13;1;8;1;46.0315629416536
2;8264;6;1;3;1;40.9769773834716
1;8218;13;2;2;3;181.580950887887
1;8223;4;2;8;1;78.7671506391651
2;8510;8;1;8;1;174.161599375836
2;8231;10;1;7;1;184.537487206698
1;8508;8;1;9;1;151.700203442903
1;8264;5;1;9;-7;63.417653301129
2;8264;9;1;8;1;44.3168924950809
1;8601;10;2;7;1;42.5661145264624
1;8562;9;1;8;1;137.675835676697
2;8230;7;1;8;1;29.1252215154151
2;8215;11;1;9;-7;41.3347069261508
2;8266;8;2;7;1;43.5947349519286
1;8234;4;1;8;1;62.0129495076361
1;8232;4;1;7;1;35.0538623286561
2;8513;8;1;8;1;40.9749136954578
2;8212;14;1;8;1;145.782782118755
1;8425;7;1;5;2;50.2988382180268
2;8515;15;2;6;3;54.8447047450121
1;8423;7;1;7;1;72.2308374645052
2;8264;15;2;8;3;39.3992541900973
1;8265;6;1;8;2;45.4581663268249
2;8510;4;1;7;1;199.80244626705
2;8562;5;1;7;-7;54.8447047450121
2;8244;8;1;5;3;30.5524033775126
2;8216;9;1;8;-7;68.5881540084728
2;8214;3;1;8;-7;85.5208545293146
2;8427;7;1;8;1;44.3168924950809
2;8264;11;1;8;-7;44.3168924950809
1;8406;7;1;2;1;221.172520529512
2;8207;12;1;8;1;226.38257800235
2;8248;7;1;6;-7;73.4918391800588
1;8264;12;1;8;1;50.2988382180268
2;8423;6;1;7;-7;16.3132438051107
1;8264;6;1;9;1;42.5661145264624
1;8229;6;1;8;1;25.8461481559006
2;8510;10;1;9;-7;174.161599375836
1;8236;6;1;8;1;67.0323140084209
1;8439;6;1;7;1;62.5666365568114
2;8320;10;1;6;1;182.144779715277
2;8439;8;1;9;1;44.5435659070281
1;8217;5;1;8;1;62.0129495076361
2;8432;6;1;4;3;65.7778398191328
1;8236;5;1;7;2;72.3533097371917
1;8212;4;2;7;1;146.349854098819
1;8510;6;2;8;2;156.318443697289
1;8207;8;1;7;2;253.580431374922
2;8262;7;2;7;-7;23.7604494294936
2;8439;7;2;8;1;48.1824923372908
2;8215;13;1;7;-7;40.9749136954578
1;8240;3;1;7;1;27.8856707538307
2;8231;7;2;8;1;188.014801780443
2;8218;6;1;5;3;171.599067247958
1;8214;7;2;8;1;62.0129495076361
2;8234;4;1;7;-7;68.3585061713908
1;8236;8;1;8;1;71.5582184213983
1;8266;6;1;7;1;47.3885021668377
1;8218;14;1;8;1;147.570009805384
1;8243;6;1;8;2;22.8548782020536
1;8204;8;1;2;1;62.5666365568114
2;8439;4;1;8;1;50.4576747629665
2;8423;13;2;9;1;48.8318163539375
2;8207;6;1;8;1;340.95424857671
1;8266;10;1;8;-7;62.9512068997137
2;8264;11;2;8;1;41.0723043498007
2;8232;8;1;6;1;18.9016566431898
1;8214;4;1;8;2;62.0129495076361
1;8230;8;1;9;-7;43.7829520105756
2;8264;6;2;8;1;39.3992541900973
1;8215;14;2;8;2;37.8188826380413
2;8215;9;1;6;-7;35.3117728189623
1;8523;4;1;7;-7;149.512219739399
2;8217;12;2;7;1;61.3440728691286
2;8218;7;1;5;-7;176.646098637604
2;8215;4;1;7;-7;49.6454273478429
2;8231;8;2;7;1;210.379244674443
2;8432;6;2;6;-7;86.4320455948471
1;8244;6;1;5;3;24.066977528141
2;8212;3;1;6;1;117.533501849633
1;8216;3;2;8;3;78.7671506391651
1;8510;7;1;8;1;139.907708464667
1;8510;9;1;7;1;110.983404518299
2;8227;6;1;8;1;68.7786766584963
2;8510;13;1;8;2;163.581811203163
2;8251;8;2;7;1;19.2286980187252
2;8261;9;1;9;1;16.3132438051107
2;8215;5;2;8;1;41.489056093164
1;8607;5;1;8;3;42.5661145264624
1;8408;8;1;5;1;47.2785155901905
2;8204;7;1;5;-7;61.3440728691286
2;8409;4;1;5;-7;46.2192907870787
1;8218;8;2;8;1;181.580950887887
1;8264;4;1;8;1;53.3270045663704
2;8256;9;1;7;-7;80.4073391985971
2;8264;7;1;7;1;340.95424857671
1;8240;13;1;7;1;31.22614172955
1;8264;5;1;8;1;42.5661145264624
2;8227;8;2;9;2;86.0587215389328
1;8229;10;1;5;1;25.8461481559006
2;8207;15;1;8;1;67.7535636389007
1;8264;7;1;8;2;45.4581663268249
1;8230;5;1;8;1;23.0704689896221
2;8218;5;1;5;-7;178.732141370689
1;8243;5;1;5;1;27.8856707538307
1;8240;13;1;9;1;31.22614172955
2;8215;8;1;8;1;35.3117728189623
2;8542;3;1;2;1;65.1280868847019
2;8212;7;1;8;2;117.533501849633
2;8214;13;1;8;2;67.7535636389007
2;8405;5;2;3;1;65.7778398191328
2;8415;8;1;8;-7;39.3992541900973
2;8212;3;2;8;1;184.421326046651
1;8240;8;1;8;1;31.22614172955
1;8215;9;2;8;3;37.4896924979043
1;8236;13;1;9;1;68.377853158225
1;8215;6;1;8;-7;37.4896924979043
1;8601;13;2;8;2;47.6228409138166
2;8243;14;2;8;1;15.4916503250257
1;8230;7;1;9;3;23.0704689896221
1;8542;6;2;9;1;140.375361866436
2;8406;14;1;4;1;85.8400452825536
1;8510;4;1;8;1;131.408740123856
2;8432;8;1;2;3;65.7778398191328
1;8207;10;2;8;1;271.927335970524
1;8229;5;1;5;1;35.6118802716244
2;8207;4;2;8;2;292.246498780038
1;8215;14;1;8;1;32.3082438776559
1;8513;3;2;9;-7;62.9512068997137
1;8230;1;1;6;3;34.5465484357418
2;8236;14;1;5;-7;65.7778398191328
2;8230;15;2;7;3;30.8669291143436
1;8230;4;2;8;1;34.3250962021794
2;8439;9;1;5;1;44.5435659070281
2;8265;8;2;7;1;46.2192907870787
1;8212;10;1;8;1;154.618207437735
2;8232;9;2;5;4;21.6115158604015
1;8215;12;1;6;1;32.3082438776559
1;8212;14;2;8;1;154.618207437735
2;8230;13;2;8;1;30.8669291143436
1;8510;6;2;6;1;32.8950976529644
1;8420;7;1;8;2;42.5661145264624
1;8218;9;2;8;-7;175.817439249281
2;8509;12;2;7;1;44.5435659070281
1;8231;11;1;2;1;202.964515080713
1;8236;5;1;8;1;67.0323140084209
1;8218;8;1;5;1;147.570009805384
2;8207;12;1;5;2;369.462128892489
2;8310;8;2;4;1;214.526073886882
1;8406;6;1;8;-7;118.139992325602
2;8304;6;1;7;1;158.562750264217
1;8264;13;1;6;2;45.4581663268249
2;8542;7;1;2;-7;59.9863958148569
2;8212;15;2;8;4;133.781229282063
2;8207;7;1;8;2;262.272498905162
2;8218;5;1;8;1;184.591200525352
2;8265;6;1;8;-7;41.0723043498007
1;8218;4;1;9;1;147.570009805384
2;8231;6;1;4;-7;234.911917870803
1;8204;9;1;4;1;62.5666365568114
1;8229;14;2;9;1;30.2097835588449
2;8423;4;1;8;1;48.1824923372908
2;8236;8;1;4;2;72.4341768467132
2;8224;7;1;6;-7;85.5208545293146
2;8248;7;1;5;1;84.5297662456132
2;8427;4;2;8;-7;41.2754091515305
1;8407;14;2;8;1;115.611001664198
2;8207;15;1;7;3;262.272498905162
2;8423;8;1;7;3;50.4576747629665
1;8218;12;1;8;1;149.964213504292
1;8227;12;1;7;1;62.7768268251993
2;8230;6;2;8;1;35.5338122960879
2;8231;9;1;3;4;251.724091563574
1;8214;6;1;9;1;62.0129495076361
1;8206;5;1;8;3;62.0129495076361
2;8410;10;2;4;-7;86.4320455948471
1;8240;9;1;5;2;28.3681558763369
1;8229;9;1;8;1;25.8461481559006
1;8212;7;2;8;1;124.862873538856
2;8424;4;1;6;1;106.969902582875
1;8601;8;1;4;1;50.2988382180268
1;8234;8;1;8;1;56.1465211438986
2;8539;12;1;7;-7;54.8447047450121
2;8513;10;2;1;-7;63.2823516288601
2;8262;11;2;8;1;21.1659175952386
1;8510;12;1;7;1;131.408740123856
2;8432;4;1;3;-7;68.3585061713908
2;8359;9;1;7;3;173.165202193082
2;8262;12;1;8;2;15.4916503250257
1;8232;12;1;8;1;28.3681558763369
1;8230;13;1;8;1;32.5990714405897
2;8508;3;1;9;-7;78.9431356178203
2;8349;14;2;5;1;61.3440728691286
1;8230;6;2;5;-7;27.4802089829765
1;8439;3;1;8;1;69.9413501099024
1;8204;5;1;8;1;72.4767184700652
2;8207;13;2;8;1;340.95424857671
2;8207;9;1;4;1;244.577005003127
2;8251;6;2;7;1;29.0275441306129
2;8230;9;2;5;1;29.1252215154151
2;8215;10;1;3;1;40.9749136954578
2;8264;9;1;8;1;43.5947349519286
2;8215;5;1;5;1;49.6454273478429
2;8207;4;1;8;-7;283.254298817575
1;8212;5;1;8;1;154.618207437735
2;8255;5;1;5;-7;184.591200525352
2;8406;5;1;5;4;86.4320455948471
2;8439;6;1;7;-7;44.5435659070281
1;8317;7;2;8;1;154.618207437735
1;8510;5;2;8;1;156.318443697289
2;8439;8;1;7;-7;48.8318163539375
2;8229;12;1;5;2;38.0540732017433
1;8231;10;2;3;2;246.963815552756
1;8215;13;1;7;1;37.4896924979043
1;8207;14;2;8;1;234.716226837715
1;8510;4;1;8;3;139.907708464667
1;8234;10;2;8;1;62.5666365568114
1;8212;8;2;9;1;132.07524408918
1;8230;8;1;8;-7;34.5465484357418
2;8230;6;1;8;1;29.1252215154151
2;8232;11;2;6;2;18.9016566431898
2;8406;4;2;7;4;65.7778398191328
2;8212;4;1;9;1;184.421326046651
2;8215;5;1;7;1;41.489056093164
1;8207;8;1;9;1;303.004745795727
2;8211;7;1;8;1;67.7535636389007
1;8215;6;1;9;1;32.3082438776559
1;8236;7;1;8;1;67.0323140084209
2;8243;6;1;3;-7;21.1659175952386
1;8215;7;1;7;1;32.3082438776559
2;8261;10;1;7;2;16.3132438051107
1;8207;8;2;6;1;262.863091438173
1;8216;7;1;8;1;62.7768268251993
2;8236;6;1;8;-7;61.7449490056975
1;8510;14;1;8;1;110.983404518299
1;8432;5;1;7;3;116.408318917054
2;8510;10;1;7;1;163.581811203163
2;8230;5;1;8;1;35.5338122960879
2;8207;10;1;4;2;226.38257800235
1;8240;6;1;5;2;31.8835341870142
1;8229;11;1;7;3;29.2096879844082
2;8230;7;1;6;1;29.1252215154151
2;8406;6;2;8;2;92.7072489051578
2;8265;9;2;7;2;43.5947349519286
2;8227;9;2;7;1;67.7535636389007
2;8207;13;2;7;1;335.708798598607
1;8206;4;1;8;1;62.0129495076361
2;8510;12;1;8;-7;138.155698833161
2;8218;11;1;2;2;166.309440828089
2;8229;14;1;6;1;30.5524033775126
1;8212;3;2;8;1;154.618207437735
1;8534;7;1;5;-7;142.116991666268
2;8204;14;1;8;-7;79.185976416032
2;8264;4;1;8;-7;46.2192907870787
2;8229;7;1;8;1;38.0540732017433
2;8230;9;2;8;3;23.8828672127042
2;8254;4;1;8;1;87.3417443566064
2;8264;4;1;9;-7;39.3992541900973
2;8302;9;1;1;-7;128.977972411611
2;8424;12;2;4;3;69.6021328318731
2;8236;5;1;8;1;23.0704689896221
1;8229;10;2;3;2;25.8461481559006
1;8439;8;1;8;1;75.6551142035631
1;8207;12;1;6;1;234.716226837715
1;8406;3;1;7;-7;37.8188826380413
1;8508;8;1;7;-7;153.872992815132
2;8266;8;1;8;2;43.5947349519286
2;8230;5;1;8;1;30.8669291143436
2;8207;9;1;8;1;253.53008227499
1;8362;13;1;5;4;163.464528519352
2;8406;5;1;8;-7;94.960550093825
2;8236;3;1;2;1;72.4341768467132
1;8215;10;1;6;2;38.8711946561952
1;8305;7;2;5;3;163.464528519352
2;8542;6;1;7;4;59.9863958148569
1;8437;5;1;9;1;175.817439249281
1;8511;14;1;7;1;153.872992815132
1;8349;10;1;7;-7;47.2785155901905
1;8230;8;1;8;1;23.0704689896221
2;8204;7;1;7;-7;67.7535636389007
2;8227;5;1;8;1;86.0587215389328
2;8323;12;2;7;1;173.165202193082
2;8250;4;1;8;2;23.7604494294936
2;8438;9;1;8;-7;68.5881540084728
2;8215;9;2;8;-7;40.9749136954578
2;8423;9;1;7;1;46.0315629416536
2;8401;5;1;2;2;92.7072489051578
1;8207;14;2;7;1;293.681522848165
1;8218;6;1;5;4;149.964213504292
2;8227;6;2;4;4;67.7535636389007
2;8439;4;1;5;-7;46.0016723163669
1;8248;8;1;7;4;31.9685975941847
1;8427;5;1;4;-7;45.4581663268249
2;8407;12;2;8;3;106.969902582875
2;8236;7;2;8;1;64.3893272791225
2;8401;4;1;8;1;92.8761145680088
2;8510;11;1;8;1;174.161599375836
2;8214;5;1;7;1;67.7535636389007
1;8229;11;2;4;-7;25.8461481559006
1;8528;3;1;8;1;129.577257107479
1;8218;7;1;9;1;149.964213504292
2;8439;9;1;7;1;40.3888174170082
2;8207;13;1;8;1;262.272498905162
1;8212;7;1;8;-7;124.862873538856
2;8205;11;1;8;-7;69.1149013895566
2;8207;7;1;7;2;340.95424857671
2;8232;11;1;7;-7;21.1659175952386
2;8240;4;1;8;-7;21.1659175952386
1;8439;8;1;9;1;69.9413501099024
2;8218;5;1;3;-7;171.599067247958
1;8215;12;1;7;2;37.8188826380413
1;8207;11;2;8;-7;234.716226837715
1;8207;13;1;5;1;234.716226837715
1;8230;9;1;8;-7;29.8169614475153
2;8510;12;1;7;1;178.953495352227
2;8223;7;2;8;1;86.0587215389328
1;8362;8;2;5;-7;223.619671841119
2;8236;7;1;2;1;65.7778398191328
1;8207;12;1;7;3;262.863091438173
2;8424;9;2;8;3;65.7778398191328
2;8265;11;2;7;1;39.3992541900973
2;8234;9;1;7;2;68.7786766584963
2;8256;6;1;8;1;84.5297662456132
1;8207;5;2;7;1;383.062855888911
1;8998;9;2;6;1;262.863091438173
1;8439;5;1;8;2;69.9413501099024
1;8510;6;1;6;-7;110.983404518299
2;8232;9;1;9;1;21.6115158604015
2;8212;3;2;8;-7;184.421326046651
2;8601;10;2;8;1;39.3992541900973
2;8439;5;1;9;3;46.0016723163669
2;8231;8;2;4;1;258.999982044489
2;8240;9;1;8;1;15.4916503250257
1;8216;4;2;9;1;78.7671506391651
1;8218;10;1;8;1;175.817439249281
2;8510;10;1;8;-7;138.155698833161
1;8439;13;1;8;1;63.417653301129
1;8264;9;1;8;-7;51.1320508862768
2;8207;5;1;3;2;283.254298817575
1;8207;4;1;8;2;271.927335970524
2;8234;12;2;8;2;68.3585061713908
2;8327;4;1;8;-7;128.977972411611
2;8227;11;1;3;1;68.3585061713908
2;8423;12;2;9;1;48.8318163539375
2;8514;4;1;5;-7;54.8447047450121
1;8510;6;1;7;1;110.983404518299
2;8204;5;1;9;1;86.0587215389328
1;8215;7;1;8;1;32.3082438776559
2;8218;7;2;9;1;187.378291822483
1;8331;11;2;9;1;163.464528519352
1;8409;8;2;7;2;47.6228409138166
2;8410;12;1;7;1;92.8761145680088
2;8214;7;2;9;1;61.3440728691286
1;8239;8;1;7;1;27.7941267029798
2;8439;5;1;8;1;46.0016723163669
1;8236;9;1;8;1;72.3533097371917
1;8218;11;1;5;2;147.570009805384
2;8534;9;1;3;1;54.8447047450121
2;8229;8;2;5;2;30.5524033775126
