"W18A1";"W18A6";"W18B1";"W18B9";"W18B10";"W18D1";"W18E38";"weight_2018"
2;2;8432;1;2;2;-7;69.0798461237612
2;13;8244;1;2;5;-7;112.288328777093
2;5;8518;2;-7;5;-7;80.2954390535469
2;7;8359;1;3;7;2;104.676566691599
1;5;8406;1;3;7;2;37.9343667824311
2;5;8999;1;2;5;-7;264.958256858071
2;6;8542;2;-7;3;1;80.2954390535469
2;6;8236;1;2;8;4;67.2393020561023
1;11;8406;2;-7;3;1;37.9343667824311
2;3;8533;1;1;7;-7;80.2954390535469
2;11;8262;1;1;8;3;112.288328777093
1;10;8232;1;2;8;1;158.481972351332
2;6;8534;1;1;7;-7;80.2954390535469
2;10;8243;2;-7;5;1;122.748367310052
1;2;8244;2;-7;8;2;141.164197916935
1;11;8230;1;2;8;1;41.0327160567181
1;2;8427;1;2;8;1;31.8767383268424
2;1;8508;1;3;9;-7;80.2954390535469
1;2;8510;2;-7;7;1;20.0908569046506
2;8;8212;1;2;8;1;139.348473033844
2;12;8349;2;-7;5;1;60.1663176217462
1;4;8230;2;-7;5;3;135.530872273647
1;1;8439;1;3;8;1;25.7821520854634
2;7;8236;1;2;5;4;63.0115078339826
2;9;8510;1;2;8;1;17.0262627671209
2;1;8216;1;1;8;1;62.5287377338575
1;11;8601;2;-7;8;1;35.4303168391754
2;2;8439;1;1;6;1;28.089135067548
2;1;8510;1;3;7;-7;19.5532706608277
1;3;8204;1;2;8;-7;71.1693927431894
1;10;8508;2;-7;9;1;129.987256497403
1;11;8227;2;-7;8;1;63.4599362275951
2;11;8207;2;-7;8;1;264.958256858071
1;9;8406;2;-7;2;1;42.0178939775888
2;7;8207;1;1;3;1;329.554741980749
2;10;8510;1;2;8;2;15.7943024977442
2;5;8227;1;1;3;2;62.1204373001919
2;7;8229;1;4;7;1;32.7349243898416
1;9;8401;1;2;3;-7;42.0178939775888
2;4;8251;2;-7;7;1;122.748367310052
1;1;8265;2;-7;8;1;34.7547083105179
2;3;8515;1;2;7;-7;80.2954390535469
2;7;8230;2;-7;5;1;44.9539390118513
2;5;8218;1;3;8;-7;178.562187813972
2;8;8215;1;4;5;1;36.6102509834784
2;7;8264;1;5;8;1;40.9612412333552
2;3;8215;1;1;5;1;45.6127717411273
2;2;8207;1;2;7;-7;274.762858202313
1;3;8212;1;3;8;1;164.279462215597
2;2;8439;1;2;7;1;29.6252596461835
1;2;8243;2;-7;5;2;141.164197916935
2;3;8255;1;4;4;3;178.562187813972
2;3;8236;1;3;3;-7;63.0115078339826
1;2;8214;1;5;9;1;35.6474305415175
2;3;8406;1;1;5;-7;31.9602377550574
2;4;8439;1;2;7;-7;25.5285231069676
1;5;8317;2;-7;8;3;164.279462215597
2;2;8204;1;2;8;1;62.5287377338575
1;3;8510;2;-7;8;1;16.6461881369673
1;9;8215;2;-7;3;1;35.4303168391754
1;5;8218;2;-7;5;1;143.154874571557
1;11;8511;2;-7;3;1;91.9022196167268
2;8;8331;1;2;6;1;122.087404139836
2;7;8510;1;2;7;-7;17.0262627671209
2;6;8439;1;2;7;4;25.5655018470119
1;3;8410;1;2;2;1;66.0076445491317
2;11;8510;1;3;8;-7;15.7943024977442
1;11;8227;1;2;8;1;59.6156717098854
1;3;8243;2;-7;5;2;224.80216333294
2;8;8239;1;1;4;-7;176.148623127717
2;2;8427;1;1;7;-7;37.9612951612988
2;3;8427;1;1;8;-7;37.9612951612988
1;4;8601;1;1;8;3;31.8767383268424
2;3;8331;1;1;3;3;74.0861310147463
2;7;8510;1;2;8;1;19.5532706608277
2;3;8542;1;3;2;-7;80.2954390535469
2;10;8229;1;1;3;3;32.7349243898416
1;7;8236;1;2;4;1;68.4112841587587
1;7;8230;1;4;4;1;62.0282027227221
2;11;8214;2;-7;8;1;65.6359828600867
2;8;8207;1;1;4;4;337.582357485572
2;8;8212;2;-7;9;-7;139.348473033844
2;6;8230;1;2;8;3;44.2047066696615
1;1;8256;1;2;8;1;152.753311976989
1;12;8406;1;1;7;2;42.0178939775888
2;7;8264;2;-7;8;2;65.6359828600867
2;4;8510;1;5;8;1;16.2007734990058
1;9;8410;1;3;2;2;77.2708539003396
2;5;8423;1;3;8;1;25.5285231069676
1;6;8220;1;2;6;1;28.3682040369577
1;8;8319;2;-7;3;1;350.575771543294
1;11;8215;1;3;7;1;34.6321536841877
2;2;8255;1;3;7;-7;176.148623127717
1;12;8207;2;-7;7;1;408.914432160406
1;10;8236;1;2;9;2;58.9354337299395
1;2;8510;1;4;8;3;20.0908569046506
1;8;8234;2;-7;8;1;71.6371694553902
1;6;8212;2;-7;9;-7;137.193659106926
1;11;8236;2;-7;8;1;58.9354337299395
1;6;8207;1;2;6;1;317.659513158926
1;6;8230;1;5;8;1;62.0282027227221
1;8;8212;2;-7;8;1;131.211937521916
2;7;-9;2;-7;3;3;230.538885835823
2;5;8214;1;2;8;2;62.5287377338575
2;4;8230;1;4;8;2;44.9539390118513
2;9;8232;2;-7;6;3;112.288328777093
2;2;8236;1;1;9;1;67.2393020561023
1;5;8201;1;2;5;3;191.46228085271
2;2;8406;2;-7;7;4;72.6049553484002
2;9;8232;2;-7;2;1;143.129559638735
2;3;8425;1;2;5;1;34.8177939401247
2;8;8406;1;1;2;1;43.2166569568887
1;3;8409;1;3;3;1;31.8767383268424
2;2;8212;1;4;9;1;166.859695700096
2;3;8215;1;3;7;1;48.8708268305858
1;1;8601;1;2;9;1;40.9677510533507
2;7;8256;1;1;4;1;240.263851157349
1;6;8207;1;2;9;1;317.659513158926
2;7;8211;1;2;8;1;60.1663176217462
2;11;8409;1;3;6;4;41.7644028321189
2;5;8211;1;2;8;1;50.7149034294347
2;5;8250;1;1;4;3;129.259026138274
1;1;8218;1;5;2;2;185.427056641267
1;4;8215;1;2;9;1;35.8805219879624
1;1;8222;2;-7;4;3;71.6371694553902
1;12;8510;1;2;8;1;17.494372926597
1;5;8236;1;2;7;1;59.3719553578297
2;4;8243;1;3;2;-7;122.748367310052
2;3;8562;1;5;8;2;62.5287377338575
1;5;8215;1;4;7;1;45.7793779605382
2;9;8256;1;1;2;2;240.263851157349
2;2;8207;2;-7;8;1;264.958256858071
2;8;8261;1;5;7;2;122.748367310052
2;9;8218;1;5;1;1;178.562187813972
1;6;8207;2;-7;6;1;373.860811324546
2;11;8207;1;3;3;1;55.3912129575918
2;5;8255;2;-7;7;-7;223.928455442343
1;5;8216;1;2;8;1;67.610110459546
1;2;8251;1;4;5;3;158.481972351332
1;5;8218;2;-7;8;1;172.316052767439
2;3;8541;1;2;1;-7;80.2954390535469
2;9;8438;2;-7;8;1;31.9602377550574
1;7;8240;2;-7;5;1;141.164197916935
2;4;8236;1;3;8;-7;63.0115078339826
1;10;8232;1;2;5;3;141.164197916935
1;1;8510;2;-7;7;1;20.0908569046506
2;6;8250;1;1;8;1;183.575319080148
1;12;8510;1;2;8;1;17.7730768620675
1;10;8508;1;2;9;1;91.9022196167268
1;3;8432;1;1;5;2;31.0737103712154
1;2;8439;1;2;7;1;28.3682040369577
1;2;8401;1;2;8;1;34.0484073094498
2;10;8240;2;-7;4;2;122.748367310052
1;1;8218;1;2;5;4;181.630434135561
2;10;8218;1;2;9;1;140.339978451488
2;8;8510;1;1;7;1;17.0262627671209
2;3;8230;1;4;8;1;44.2047066696615
2;8;8207;1;1;4;1;308.198983468715
1;5;8256;1;1;4;1;142.032038288258
2;5;8243;2;-7;8;2;122.748367310052
1;4;8240;1;4;6;2;164.603162774219
1;3;8218;2;-7;2;3;172.316052767439
1;11;8541;1;2;2;1;91.9022196167268
1;6;8212;1;4;8;1;141.195454433612
2;8;8230;2;-7;7;4;44.2047066696615
1;9;8229;1;1;7;1;32.1817080988778
1;4;8218;2;-7;8;1;150.776546284591
2;5;8230;1;3;6;1;52.060942792496
1;1;8406;2;-7;2;3;37.9343667824311
2;4;8406;2;-7;7;1;31.9602377550574
2;7;8265;2;-7;8;-7;37.6647223446157
2;9;8533;1;2;7;-7;80.2954390535469
2;3;8438;1;3;8;1;31.9602377550574
2;12;8240;2;-7;8;-7;112.288328777093
2;7;8507;1;1;7;1;25.5655018470119
2;3;8264;1;2;8;-7;34.8177939401247
2;7;8227;2;-7;7;1;62.5287377338575
2;11;8207;2;-7;7;1;308.198983468715
1;2;8206;1;2;8;1;71.6371694553902
2;10;8510;1;2;8;-7;17.0262627671209
1;6;8215;1;2;8;1;34.6321536841877
1;3;8207;1;5;5;2;364.551812845204
1;9;8215;2;-7;6;1;37.5257612419977
2;6;8251;1;1;2;-7;129.259026138274
1;11;8410;1;4;8;4;53.434760225776
1;2;8231;1;4;7;1;201.46632185623
1;3;8240;1;2;7;1;224.80216333294
2;3;8406;1;1;8;-7;31.9602377550574
1;1;8230;1;1;5;-7;135.530872273647
2;9;8218;1;1;2;-7;140.339978451488
1;10;8207;1;1;9;3;373.860811324546
1;9;8211;1;3;5;2;71.6371694553902
2;12;8229;1;1;5;1;32.7349243898416
2;6;8215;1;1;7;1;34.5659288173129
1;1;8212;2;-7;8;1;164.279462215597
2;8;8264;1;1;9;-7;34.8177939401247
1;8;8248;2;-7;4;3;208.353028033726
2;7;8362;2;-7;1;-7;74.0861310147463
2;6;8510;1;1;7;1;15.7943024977442
1;4;8534;1;2;5;2;108.505626540852
2;2;8212;1;2;9;2;167.979258657
1;2;8214;1;2;7;1;58.1024383756425
2;12;8204;1;2;8;3;56.5497629605425
2;8;8331;1;1;6;-7;74.0861310147463
2;3;8409;1;1;2;-7;34.8177939401247
2;9;8215;1;2;8;3;34.6321536841877
1;10;8231;1;2;8;1;350.575771543294
2;2;8264;1;1;7;3;37.9612951612988
2;2;8410;1;1;7;-7;39.016627463231
2;13;8265;2;-7;4;2;37.6647223446157
2;5;8229;1;2;8;1;36.9317096403403
2;3;8510;1;3;7;-7;17.2975092107323
2;7;8230;2;-7;8;3;29.2421688446292
2;2;8254;1;3;8;-7;240.263851157349
2;2;8264;1;3;9;-7;34.8177939401247
1;2;8204;1;5;3;2;58.1024383756425
1;6;8607;2;-7;8;1;34.7547083105179
2;7;8302;1;3;2;-7;74.0861310147463
2;10;8424;2;-7;5;3;62.5482270508295
2;10;8406;2;-7;3;3;43.2166569568887
2;3;8236;1;2;8;1;62.0282027227221
1;8;8229;2;-7;3;2;32.1817080988778
1;5;8236;1;2;8;1;65.8111932408763
2;11;8207;1;3;8;1;337.582357485572
2;7;8401;1;1;5;2;43.2166569568887
1;3;8999;1;5;9;1;129.987256497403
2;7;8320;1;2;7;4;74.0861310147463
1;6;8439;1;2;8;-7;28.3682040369577
2;5;8207;2;-7;6;1;337.582357485572
2;5;8232;1;5;8;1;151.810600528435
1;10;8207;1;5;6;1;352.07262738276
2;13;8262;2;-7;8;4;143.129559638735
2;5;8231;2;-7;4;4;348.027141891447
1;1;8406;1;5;7;1;50.0929365431336
2;8;8406;1;2;5;-7;43.2166569568887
2;7;8401;1;1;6;-7;43.2166569568887
1;5;8236;1;4;8;1;59.3719553578297
1;11;8212;1;2;8;2;141.195454433612
1;3;8229;1;2;2;2;142.032038288258
1;4;8506;1;4;2;1;108.505626540852
1;6;8508;1;3;7;-7;99.2979491292016
1;8;8510;2;-7;8;1;16.2285418585574
2;3;8230;1;5;8;1;44.9539390118513
1;7;8427;2;-7;8;2;40.9677510533507
2;6;8266;1;2;8;-7;34.8177939401247
1;1;8515;1;2;7;1;108.505626540852
2;11;8562;1;1;7;4;68.0087227674069
1;11;8239;1;1;4;4;208.353028033726
2;3;8230;1;2;8;1;35.963151209481
2;1;8218;1;2;4;-7;184.373976334285
2;5;8227;1;2;8;1;67.8799486969921
1;4;8406;1;2;6;-7;37.9343667824311
2;7;8207;1;4;8;1;281.779054361708
1;11;8362;1;4;7;2;113.217440861469
1;2;8212;2;-7;8;1;138.575872700505
2;5;8265;2;-7;6;4;34.8177939401247
2;4;8406;1;3;7;-7;31.9602377550574
2;10;8207;1;2;6;1;308.198983468715
2;9;8231;1;4;3;1;417.728124564034
2;7;8230;1;1;8;1;40.5738115689352
2;1;8236;1;1;2;2;72.6049553484002
2;5;8539;1;3;7;-7;80.2954390535469
1;11;8229;2;-7;9;1;31.5965860999322
2;6;8230;1;-9;4;2;35.963151209481
2;5;8406;1;2;4;1;31.9602377550574
2;7;8215;1;2;2;-7;36.6102509834784
1;7;8205;1;2;8;1;152.753311976989
1;4;8215;1;1;6;2;46.7534074736533
1;4;8506;1;1;1;1;108.505626540852
1;5;8256;1;1;4;2;152.753311976989
1;4;8305;2;-7;3;3;80.1310400400267
2;4;8265;2;-7;8;1;37.9612951612988
2;4;8542;1;1;7;-7;80.2954390535469
1;3;8218;2;-7;2;2;181.630434135561
2;6;8231;2;-7;2;2;417.728124564034
1;3;8437;1;2;8;1;147.557999322535
2;6;8542;1;1;2;2;80.2954390535469
2;10;8350;1;1;7;-7;104.676566691599
1;5;8204;1;2;8;1;58.1024383756425
2;4;8236;2;-7;7;2;122.748367310052
1;12;8511;1;2;7;1;91.9022196167268
1;4;8207;1;5;9;1;364.551812845204
2;13;8534;2;-7;8;-7;73.4816495386454
1;5;8231;1;4;2;1;265.577226720543
1;8;8349;1;1;7;3;34.4831869703515
1;1;8214;2;-7;8;2;77.7678802365556
1;6;8230;1;4;8;1;62.0282027227221
2;5;8229;2;-7;8;1;45.0105208212093
2;5;8236;1;4;8;1;69.8454765969629
1;3;8317;1;5;8;4;128.606217084254
2;3;8204;1;2;8;2;62.5287377338575
2;4;8204;1;1;7;-7;62.1204373001919
1;11;8230;2;-7;9;1;41.0327160567181
2;3;8227;1;2;7;1;62.5287377338575
2;6;8216;1;2;7;1;62.1204373001919
2;9;8323;2;-7;7;1;104.676566691599
2;2;8250;1;1;8;-7;129.259026138274
2;1;8218;1;3;7;3;137.855003809855
2;11;8438;1;2;8;-7;52.0357340960613
2;6;8239;1;1;3;4;223.928455442343
2;9;8601;1;4;9;1;37.9612951612988
2;8;8215;2;-7;8;2;34.5659288173129
2;7;8423;1;1;7;-7;25.5655018470119
2;3;8401;1;3;5;3;31.9602377550574
1;2;8432;1;4;6;1;37.9343667824311
1;12;8207;2;-7;7;1;317.659513158926
2;3;8218;1;2;4;1;184.373976334285
1;7;8429;1;3;4;1;31.8767383268424
1;4;8218;1;3;5;4;147.557999322535
2;4;8227;2;-7;4;4;62.5287377338575
2;2;8439;1;1;1;-7;25.5285231069676
1;6;8248;1;1;7;4;142.032038288258
2;8;8409;1;1;5;-7;40.9612412333552
2;6;8545;1;1;2;-7;80.2954390535469
2;5;8229;1;2;8;4;36.9317096403403
2;9;8215;1;2;8;1;45.6127717411273
1;3;8427;1;1;4;1;31.8767383268424
2;6;8230;1;3;8;-7;40.5738115689352
2;3;8439;1;2;8;-7;28.089135067548
2;11;8407;2;-7;8;4;39.016627463231
2;5;8236;2;-7;9;1;67.2393020561023
2;4;8515;1;5;7;1;80.2954390535469
2;2;8401;1;1;8;-7;60.4810602683451
1;4;8212;1;3;8;4;164.279462215597
2;1;8227;2;-7;9;2;62.5287377338575
1;3;8236;2;-7;6;3;63.3555516634303
2;2;8229;1;1;4;1;35.3225421988
1;5;8510;2;-7;9;1;20.0908569046506
2;3;8229;2;-7;4;1;33.1874785657354
2;9;8510;1;3;8;2;15.7943024977442
2;10;8207;1;1;6;1;239.42011175175
2;3;8214;1;1;7;1;62.5287377338575
1;12;8212;2;-7;8;1;137.193659106926
2;11;8998;1;4;5;1;133.27280033577
2;3;8542;2;-7;7;-7;80.2954390535469
1;9;8229;2;-7;2;1;32.1817080988778
1;1;8528;1;2;7;-7;99.2979491292016
1;5;8218;1;5;5;1;147.557999322535
1;3;8510;2;-7;8;1;16.6461881369673
2;7;8439;1;1;7;1;25.5655018470119
1;10;8204;2;-7;7;1;75.1970405436977
2;11;8207;1;2;8;1;265.357290749673
2;6;8214;1;1;9;-7;62.1204373001919
1;5;8212;1;2;8;1;141.195454433612
2;4;8515;1;3;9;1;80.2954390535469
1;12;8406;2;-7;6;2;31.0737103712154
2;6;8407;1;5;8;2;31.9602377550574
2;9;8518;1;1;2;2;68.0087227674069
2;3;8345;2;-7;8;1;98.7393671128755
2;9;8205;1;5;8;-7;176.148623127717
2;5;8207;1;1;7;1;417.896922330327
1;2;8510;2;-7;7;1;20.0908569046506
2;2;8439;1;2;8;-7;28.089135067548
2;9;8232;1;2;7;-7;97.1029343447457
2;2;8240;1;1;8;-7;97.1029343447457
1;3;8207;1;1;8;1;351.543194367243
1;6;8439;1;2;9;2;25.8194982137825
1;2;8236;1;2;8;1;59.3719553578297
2;1;8218;1;1;5;-7;178.562187813972
2;4;8264;1;2;8;-7;34.8177939401247
2;5;8424;2;-7;6;2;67.2393020561023
2;8;8211;2;-7;8;-7;65.6359828600867
1;10;8215;1;4;7;2;37.5257612419977
1;9;8207;2;-7;8;1;373.860811324546
2;4;8214;2;-7;7;1;69.0798461237612
1;11;8207;1;2;5;1;352.07262738276
1;7;8230;1;2;8;1;50.4636225829904
1;3;8230;2;-7;5;4;63.079528228738
1;7;8508;2;-7;7;-7;91.9022196167268
2;10;8510;1;3;7;1;15.7943024977442
1;11;8357;2;-7;4;4;135.274687229983
2;2;8201;1;3;8;-7;62.1204373001919
2;2;8510;1;3;7;-7;19.5532706608277
2;4;8438;1;3;4;2;45.0105208212093
1;7;8215;1;2;7;1;34.6321536841877
1;3;8215;1;1;8;1;46.7534074736533
1;3;8510;1;1;7;1;17.494372926597
2;7;8240;1;1;4;1;183.575319080148
1;12;8212;1;5;6;2;137.193659106926
1;6;8410;1;3;5;4;59.3719553578297
2;5;8223;2;-7;8;1;62.5287377338575
1;5;8256;1;1;6;2;28.3682040369577
1;6;8362;2;-7;5;-7;80.1310400400267
1;9;8204;2;-7;8;1;75.1970405436977
2;4;8229;1;2;4;1;35.6474305415175
1;12;8264;2;-7;8;1;37.5012492343349
2;5;8236;1;3;7;3;70.0539705411917
2;7;8425;1;3;6;-7;34.8177939401247
1;10;8207;1;4;3;2;352.07262738276
1;4;8236;1;4;7;4;66.0076445491317
2;7;8439;1;2;8;1;25.5655018470119
2;7;8424;2;-7;8;3;56.7103574790626
2;9;8265;2;-7;7;1;40.9612412333552
2;7;8234;1;4;7;1;60.1663176217462
2;2;8256;1;1;8;3;163.785306260781
2;5;8508;1;2;7;-7;80.2954390535469
2;7;8401;2;-7;7;1;60.4810602683451
1;3;8439;1;2;7;-7;25.7821520854634
1;3;8207;2;-7;7;1;447.89991344211
2;1;8510;1;1;7;-7;17.2975092107323
1;5;8207;2;-7;6;2;447.89991344211
1;4;8240;1;2;8;1;111.671202986618
2;7;8214;1;3;7;1;52.0357340960613
1;3;8439;1;4;8;1;28.3682040369577
2;11;8264;1;1;8;-7;41.7644028321189
1;4;8510;1;1;6;1;17.494372926597
2;7;8232;1;5;9;1;122.748367310052
1;6;8256;1;1;2;2;142.032038288258
2;5;8229;1;1;5;1;35.3225421988
1;2;8227;1;2;8;1;58.1024383756425
2;3;8607;1;2;7;-7;34.8177939401247
1;7;8533;1;4;8;1;99.2979491292016
2;1;8212;2;-7;8;1;166.859695700096
2;8;8601;2;-7;7;1;37.9612951612988
2;3;8439;1;2;9;3;28.089135067548
1;3;8215;1;2;8;2;46.7534074736533
2;11;8243;2;-7;7;3;112.288328777093
2;6;8231;2;-7;3;3;247.107798011977
2;10;8349;1;2;8;2;104.676566691599
2;8;8406;1;1;8;-7;43.2166569568887
2;7;8240;1;3;8;1;97.1029343447457
1;2;8216;2;-7;9;1;71.6371694553902
2;2;8265;1;1;3;3;34.8177939401247
1;12;8212;1;4;8;1;131.211937521916
2;7;8516;1;1;5;-7;68.0087227674069
1;3;8244;2;-7;5;1;141.164197916935
1;8;8218;1;3;8;-7;150.776546284591
1;3;8240;2;-7;5;1;224.80216333294
2;8;8510;1;2;8;-7;17.0262627671209
1;5;8227;1;2;8;1;71.1693927431894
1;8;8240;2;-7;4;1;174.586612665517
1;11;8439;1;2;8;1;25.8194982137825
1;3;8510;2;-7;7;-7;16.6461881369673
1;4;8541;2;-7;5;-7;129.987256497403
2;5;8206;1;2;7;-7;62.1204373001919
1;7;8264;1;2;8;-7;31.8767383268424
2;1;8256;1;1;7;-7;176.148623127717
2;7;8349;2;-7;9;1;74.0861310147463
2;11;8998;1;2;9;2;26.636248784728
1;2;8263;1;4;8;-7;31.8767383268424
2;3;8207;1;5;6;2;274.762858202313
2;1;8508;1;1;8;-7;80.2954390535469
1;2;8207;1;2;8;1;447.89991344211
2;10;8234;2;-7;6;1;60.1663176217462
2;2;8327;1;1;8;-7;74.0861310147463
2;9;8227;1;1;3;1;65.6359828600867
2;10;8423;2;-7;9;1;25.5655018470119
2;2;8514;1;1;8;-7;80.2954390535469
1;4;8510;1;2;6;1;17.494372926597
2;3;8204;1;2;9;1;50.7149034294347
1;5;8215;1;2;8;1;35.8805219879624
2;3;8525;1;5;7;1;73.4816495386454
1;5;8250;1;2;8;1;111.671202986618
2;5;8218;2;-7;9;1;174.906123627859
1;9;8331;2;-7;9;1;80.1310400400267
2;10;8510;1;2;7;-7;17.0262627671209
2;2;8232;1;2;8;-7;97.1029343447457
2;2;8218;1;3;9;1;184.373976334285
2;3;8427;1;1;9;2;34.8177939401247
1;6;8409;2;-7;7;1;34.7547083105179
2;10;8410;1;2;7;1;43.2166569568887
2;5;8214;2;-7;9;1;60.1663176217462
2;12;8406;2;-7;2;1;43.2166569568887
1;6;8239;1;2;7;1;194.18723012049
2;3;8439;1;2;8;1;25.5285231069676
1;7;8236;1;5;8;1;58.9354337299395
1;10;8227;1;3;8;1;64.7872498099862
1;2;8513;2;-7;8;1;71.6371694553902
1;9;8218;1;2;6;2;160.0077634212
2;7;8534;1;2;5;2;68.0087227674069
2;6;8229;2;-7;5;2;35.3225421988
1;8;8255;2;-7;1;1;208.353028033726
2;8;8240;1;3;3;-7;143.129559638735
2;2;8214;1;3;7;-7;62.1204373001919
1;2;8231;2;-7;7;4;283.74559098134
1;8;8215;1;2;7;2;34.6321536841877
2;4;8212;1;1;6;-7;167.979258657
2;6;8439;1;1;8;3;25.5655018470119
1;2;8406;1;2;8;1;63.079528228738
2;4;8218;2;-7;7;2;137.855003809855
1;5;8999;2;-7;7;-7;128.606217084254
1;4;8415;1;4;8;1;40.9677510533507
1;11;8232;1;2;8;1;129.134848915855
2;6;8406;1;3;2;1;39.016627463231
2;5;8406;1;3;8;4;31.9602377550574
1;12;8438;1;2;8;2;75.1970405436977
2;8;8511;1;1;7;4;68.0087227674069
2;6;8357;1;1;6;-7;74.0861310147463
1;6;8510;2;-7;8;1;17.494372926597
2;6;8601;1;2;7;4;34.8177939401247
1;2;8215;1;2;9;1;50.0929365431336
1;4;8227;1;1;7;1;67.610110459546
2;12;8515;2;-7;5;-7;68.0087227674069
1;1;8230;1;3;8;1;62.0282027227221
2;10;8508;1;1;3;3;68.0087227674069
2;4;8506;1;3;5;3;80.2954390535469
1;13;8508;1;2;8;1;68.0087227674069
2;6;8214;1;3;8;1;59.01370611404
1;3;8227;1;3;9;1;71.6371694553902
2;7;8234;1;2;8;-7;56.5497629605425
2;9;8204;1;2;8;-7;56.5497629605425
2;8;8212;2;-7;9;1;133.27280033577
1;8;8231;1;4;3;1;350.575771543294
2;7;8214;1;2;6;1;56.5497629605425
2;2;8510;1;3;7;-7;19.5532706608277
2;2;8231;2;-7;3;2;262.253115003588
2;3;8240;1;1;4;3;97.1029343447457
1;7;8236;1;3;8;3;58.9354337299395
2;13;8207;2;-7;4;2;265.357290749673
2;4;8214;1;2;8;2;62.1204373001919
1;7;8514;2;-7;8;1;108.505626540852
2;3;8229;1;1;4;-7;42.3628435183233
2;6;8234;1;2;7;-7;52.0357340960613
2;3;8264;1;1;9;-7;34.8177939401247
2;7;8513;1;2;7;-7;80.2954390535469
2;5;8539;1;2;9;1;73.4816495386454
1;6;8515;1;2;8;1;91.9022196167268
1;6;8215;1;1;7;2;46.7534074736533
2;1;8230;1;3;8;1;44.9539390118513
2;12;8260;1;1;7;2;143.129559638735
2;7;8406;2;-7;3;1;43.2166569568887
2;7;8406;2;-7;7;1;43.2166569568887
1;12;8256;2;-7;2;1;208.353028033726
1;10;8256;1;1;2;1;208.353028033726
1;7;8236;2;-7;7;4;77.2708539003396
1;7;8230;1;1;9;2;41.0327160567181
2;8;8406;2;-7;3;3;31.9602377550574
1;7;8230;1;5;1;2;56.9333177129465
2;13;8510;1;3;8;2;17.0262627671209
1;10;8240;1;2;9;1;164.603162774219
1;5;8231;1;2;7;1;283.74559098134
1;3;8423;1;2;8;1;25.7821520854634
2;4;8264;1;2;9;1;25.5655018470119
1;9;8218;2;-7;5;3;145.735384696726
2;2;8264;1;2;8;-7;44.7475742260857
1;11;8236;2;-7;9;1;77.2708539003396
2;5;8230;1;3;4;-7;44.2047066696615
2;8;8234;1;2;7;1;56.5497629605425
2;3;8216;1;4;7;1;62.5287377338575
1;6;8229;1;1;7;-7;31.5965860999322
2;3;8240;2;-7;5;-7;183.575319080148
2;3;8243;1;3;8;3;143.129559638735
2;3;8438;1;1;4;-7;39.016627463231
1;8;8264;1;2;9;1;31.8767383268424
2;4;8310;1;2;6;1;74.0861310147463
1;5;8243;2;-7;8;1;141.164197916935
2;6;8266;1;1;6;1;37.6647223446157
1;2;8515;1;5;7;1;108.505626540852
1;9;8215;2;-7;7;1;34.6321536841877
2;11;8207;2;-7;8;1;308.198983468715
1;9;8229;1;4;9;1;31.5965860999322
2;2;8234;1;2;9;1;62.5287377338575
2;11;8406;1;1;7;-7;43.2166569568887
1;3;8528;1;3;7;1;108.505626540852
1;2;8230;1;5;6;1;135.530872273647
1;7;8229;1;5;6;2;32.1817080988778
2;1;8513;1;1;7;-7;80.2954390535469
1;1;8510;1;5;8;1;16.6461881369673
1;2;8542;2;-7;8;-7;108.505626540852
1;8;8236;1;2;7;1;37.5257612419977
2;6;8236;1;3;2;3;56.7103574790626
2;4;8523;1;1;7;-7;80.2954390535469
2;3;8439;1;2;8;3;28.089135067548
1;5;8218;1;3;7;1;191.46228085271
2;7;8231;1;2;1;2;247.107798011977
1;4;8236;1;3;6;3;59.3719553578297
1;8;8204;1;1;4;1;17.494372926597
1;11;8510;1;2;7;2;17.494372926597
1;10;8215;2;-7;7;1;37.5257612419977
2;2;8439;1;2;7;1;25.5285231069676
1;11;8205;1;2;8;-7;152.753311976989
1;5;8230;2;-7;5;2;63.079528228738
1;11;8407;1;3;2;1;42.0178939775888
1;10;8331;1;2;8;-7;113.217440861469
2;11;8212;2;-7;8;1;139.348473033844
2;2;8264;1;2;8;1;34.8177939401247
1;2;8567;1;2;8;1;40.9677510533507
2;4;8230;1;1;8;1;52.060942792496
2;4;8407;1;2;8;1;60.4810602683451
2;4;8432;1;1;4;4;31.9602377550574
2;4;8215;1;2;8;1;45.6127717411273
1;2;8510;2;-7;8;-7;16.6461881369673
1;9;8212;1;1;4;2;131.211937521916
2;2;8508;1;2;7;-7;80.2954390535469
2;7;8207;1;2;6;1;239.42011175175
1;12;8243;1;5;4;2;111.671202986618
1;5;8230;1;5;7;2;50.4636225829904
1;11;8425;2;-7;9;1;34.4831869703515
1;9;8215;2;-7;7;1;34.6321536841877
2;2;8539;1;3;8;-7;80.2954390535469
2;7;8255;1;1;4;3;240.263851157349
1;4;8207;1;5;8;1;364.551812845204
2;10;8542;2;-7;8;2;73.4816495386454
1;10;8510;1;2;7;1;16.2285418585574
1;6;8510;1;2;7;1;17.494372926597
1;5;8231;1;5;2;1;213.814257988535
2;3;8439;1;1;7;1;25.5285231069676
2;12;8211;1;2;8;1;67.8799486969921
2;1;8510;1;3;1;-7;17.0262627671209
1;4;8401;1;2;8;1;37.9343667824311
2;10;8236;2;-7;9;1;56.7103574790626
2;3;8248;2;-7;2;-7;163.785306260781
2;2;8207;1;1;8;1;274.762858202313
